gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENST00000468695,ensembl_GRCh38_latest,1,-1,32621864,start_of_STOP
ENST00000331683,ensembl_GRCh38_latest,2,1,213284486,end_of_ATG
ENST00000331683,ensembl_GRCh38_latest,2,1,214410313,start_of_STOP
ENST00000369535,ensembl_GRCh38_latest,1,-1,114716158,end_of_ATG
ENST00000369535,ensembl_GRCh38_latest,1,-1,114708537,start_of_STOP
ENST00000060969,ensembl_GRCh38_latest,1,-1,114780605,end_of_ATG
ENST00000060969,ensembl_GRCh38_latest,1,-1,114774273,start_of_STOP
ENST00000317744,ensembl_GRCh38_latest,17,1,6080661,end_of_ATG
ENST00000317744,ensembl_GRCh38_latest,17,1,6120659,start_of_STOP
ENST00000641861,ensembl_GRCh38_latest,1,1,158754890,end_of_ATG
ENST00000641861,ensembl_GRCh38_latest,1,1,158755845,start_of_STOP
ENST00000641069,ensembl_GRCh38_latest,1,-1,248559489,end_of_ATG
ENST00000641069,ensembl_GRCh38_latest,1,-1,248558546,start_of_STOP
ENST00000421688,ensembl_GRCh38_latest,17,1,78232026,end_of_ATG
ENST00000421688,ensembl_GRCh38_latest,17,1,78239790,start_of_STOP
ENST00000641515,ensembl_GRCh38_latest,1,1,65567,end_of_ATG
ENST00000641515,ensembl_GRCh38_latest,1,1,70006,start_of_STOP
ENST00000430334,ensembl_GRCh38_latest,17,-1,45482482,end_of_ATG
ENST00000430334,ensembl_GRCh38_latest,17,-1,45437860,start_of_STOP
ENST00000641804,ensembl_GRCh38_latest,1,1,248521649,end_of_ATG
ENST00000641804,ensembl_GRCh38_latest,1,1,248522595,start_of_STOP
ENST00000269127,ensembl_GRCh38_latest,17,1,60422595,end_of_ATG
ENST00000269127,ensembl_GRCh38_latest,17,1,60431264,start_of_STOP
ENST00000083182,ensembl_GRCh38_latest,17,-1,60525929,end_of_ATG
ENST00000083182,ensembl_GRCh38_latest,17,-1,60447583,start_of_STOP
ENST00000366578,ensembl_GRCh38_latest,1,1,236686676,end_of_ATG
ENST00000366578,ensembl_GRCh38_latest,1,1,236762617,start_of_STOP
ENST00000641925,ensembl_GRCh38_latest,1,1,248452800,end_of_ATG
ENST00000641925,ensembl_GRCh38_latest,1,1,248453770,start_of_STOP
ENST00000642119,ensembl_GRCh38_latest,1,-1,247673039,end_of_ATG
ENST00000642119,ensembl_GRCh38_latest,1,-1,247672120,start_of_STOP
ENST00000641256,ensembl_GRCh38_latest,1,-1,247758404,end_of_ATG
ENST00000641256,ensembl_GRCh38_latest,1,-1,247757464,start_of_STOP
ENST00000641626,ensembl_GRCh38_latest,1,1,248203070,end_of_ATG
ENST00000641626,ensembl_GRCh38_latest,1,1,248204004,start_of_STOP
ENST00000642090,ensembl_GRCh38_latest,1,-1,248593766,end_of_ATG
ENST00000642090,ensembl_GRCh38_latest,1,-1,248592832,start_of_STOP
ENST00000641846,ensembl_GRCh38_latest,1,-1,158766680,end_of_ATG
ENST00000641846,ensembl_GRCh38_latest,1,-1,158765746,start_of_STOP
ENST00000641193,ensembl_GRCh38_latest,1,-1,248627126,end_of_ATG
ENST00000641193,ensembl_GRCh38_latest,1,-1,248626180,start_of_STOP
ENST00000641002,ensembl_GRCh38_latest,1,1,158606441,end_of_ATG
ENST00000641002,ensembl_GRCh38_latest,1,1,158607378,start_of_STOP
ENST00000442415,ensembl_GRCh38_latest,3,-1,12618719,end_of_ATG
ENST00000442415,ensembl_GRCh38_latest,3,-1,12584516,start_of_STOP
ENST00000643759,ensembl_GRCh38_latest,1,-1,158686515,end_of_ATG
ENST00000643759,ensembl_GRCh38_latest,1,-1,158611266,start_of_STOP
ENST00000685559,ensembl_GRCh38_latest,17,-1,45430277,end_of_ATG
ENST00000685559,ensembl_GRCh38_latest,17,-1,45395458,start_of_STOP
ENST00000641067,ensembl_GRCh38_latest,1,1,158472328,end_of_ATG
ENST00000641067,ensembl_GRCh38_latest,1,1,158480883,start_of_STOP
ENST00000370920,ensembl_GRCh38_latest,1,-1,71080993,end_of_ATG
ENST00000370920,ensembl_GRCh38_latest,1,-1,71065076,start_of_STOP
ENST00000233072,ensembl_GRCh38_latest,2,1,210556736,end_of_ATG
ENST00000233072,ensembl_GRCh38_latest,2,1,210677983,start_of_STOP
ENST00000330688,ensembl_GRCh38_latest,3,1,25428734,end_of_ATG
ENST00000330688,ensembl_GRCh38_latest,3,1,25596614,start_of_STOP
ENST00000273347,ensembl_GRCh38_latest,3,1,101785599,end_of_ATG
ENST00000273347,ensembl_GRCh38_latest,3,1,101821952,start_of_STOP
ENST00000326172,ensembl_GRCh38_latest,3,1,101849631,end_of_ATG
ENST00000326172,ensembl_GRCh38_latest,3,1,101859369,start_of_STOP
ENST00000258091,ensembl_GRCh38_latest,2,1,73234381,end_of_ATG
ENST00000258091,ensembl_GRCh38_latest,2,1,73252859,start_of_STOP
ENST00000309922,ensembl_GRCh38_latest,3,1,101564784,end_of_ATG
ENST00000309922,ensembl_GRCh38_latest,3,1,101565991,start_of_STOP
ENST00000312938,ensembl_GRCh38_latest,3,-1,101676912,end_of_ATG
ENST00000312938,ensembl_GRCh38_latest,3,-1,101651168,start_of_STOP
ENST00000382564,ensembl_GRCh38_latest,3,-1,180989600,end_of_ATG
ENST00000382564,ensembl_GRCh38_latest,3,-1,180984642,start_of_STOP
ENST00000264059,ensembl_GRCh38_latest,2,1,232633707,end_of_ATG
ENST00000264059,ensembl_GRCh38_latest,2,1,232681717,start_of_STOP
ENST00000306378,ensembl_GRCh38_latest,17,1,67825727,end_of_ATG
ENST00000306378,ensembl_GRCh38_latest,17,1,67982286,start_of_STOP
ENST00000645319,ensembl_GRCh38_latest,3,-1,194462188,end_of_ATG
ENST00000645319,ensembl_GRCh38_latest,3,-1,194405921,start_of_STOP
ENST00000451531,ensembl_GRCh38_latest,2,-1,130509233,end_of_ATG
ENST00000451531,ensembl_GRCh38_latest,2,-1,130462818,start_of_STOP
ENST00000368954,ensembl_GRCh38_latest,1,-1,150969088,end_of_ATG
ENST00000368954,ensembl_GRCh38_latest,1,-1,150966150,start_of_STOP
ENST00000412678,ensembl_GRCh38_latest,3,-1,49799810,end_of_ATG
ENST00000412678,ensembl_GRCh38_latest,3,-1,49790834,start_of_STOP
ENST00000225609,ensembl_GRCh38_latest,17,1,16217229,end_of_ATG
ENST00000225609,ensembl_GRCh38_latest,17,1,16325896,start_of_STOP
ENST00000368947,ensembl_GRCh38_latest,1,1,150983108,end_of_ATG
ENST00000368947,ensembl_GRCh38_latest,1,1,150995320,start_of_STOP
ENST00000333323,ensembl_GRCh38_latest,3,1,49803395,end_of_ATG
ENST00000333323,ensembl_GRCh38_latest,3,1,49804985,start_of_STOP
ENST00000295408,ensembl_GRCh38_latest,2,1,111898738,end_of_ATG
ENST00000295408,ensembl_GRCh38_latest,2,1,112028862,start_of_STOP
ENST00000271620,ensembl_GRCh38_latest,1,1,151008635,end_of_ATG
ENST00000271620,ensembl_GRCh38_latest,1,1,151034232,start_of_STOP
ENST00000299736,ensembl_GRCh38_latest,17,-1,16353434,end_of_ATG
ENST00000299736,ensembl_GRCh38_latest,17,-1,16342819,start_of_STOP
ENST00000333486,ensembl_GRCh38_latest,3,-1,49813785,end_of_ATG
ENST00000333486,ensembl_GRCh38_latest,3,-1,49805310,start_of_STOP
ENST00000340553,ensembl_GRCh38_latest,2,1,48346217,end_of_ATG
ENST00000340553,ensembl_GRCh38_latest,2,1,48375441,start_of_STOP
ENST00000302182,ensembl_GRCh38_latest,17,1,16381910,end_of_ATG
ENST00000302182,ensembl_GRCh38_latest,17,1,16382595,start_of_STOP
ENST00000368931,ensembl_GRCh38_latest,1,1,151036728,end_of_ATG
ENST00000368931,ensembl_GRCh38_latest,1,1,151046685,start_of_STOP
ENST00000338560,ensembl_GRCh38_latest,17,1,16417671,end_of_ATG
ENST00000338560,ensembl_GRCh38_latest,17,1,16436887,start_of_STOP
ENST00000368926,ensembl_GRCh38_latest,1,1,151047850,end_of_ATG
ENST00000368926,ensembl_GRCh38_latest,1,1,151050456,start_of_STOP
ENST00000331456,ensembl_GRCh38_latest,3,-1,49856451,end_of_ATG
ENST00000331456,ensembl_GRCh38_latest,3,-1,49829105,start_of_STOP
ENST00000272298,ensembl_GRCh38_latest,2,-1,47176441,end_of_ATG
ENST00000272298,ensembl_GRCh38_latest,2,-1,47160778,start_of_STOP
ENST00000357235,ensembl_GRCh38_latest,1,-1,151055728,end_of_ATG
ENST00000357235,ensembl_GRCh38_latest,1,-1,151054249,start_of_STOP
ENST00000368921,ensembl_GRCh38_latest,1,1,151067227,end_of_ATG
ENST00000368921,ensembl_GRCh38_latest,1,1,151067495,start_of_STOP
ENST00000367577,ensembl_GRCh38_latest,1,1,181088905,end_of_ATG
ENST00000367577,ensembl_GRCh38_latest,1,1,181089884,start_of_STOP
ENST00000359511,ensembl_GRCh38_latest,1,1,156199850,end_of_ATG
ENST00000359511,ensembl_GRCh38_latest,1,1,156210429,start_of_STOP
ENST00000302909,ensembl_GRCh38_latest,2,1,26692878,end_of_ATG
ENST00000302909,ensembl_GRCh38_latest,2,1,26728566,start_of_STOP
ENST00000366560,ensembl_GRCh38_latest,1,-1,241519720,end_of_ATG
ENST00000366560,ensembl_GRCh38_latest,1,-1,241497830,start_of_STOP
ENST00000366559,ensembl_GRCh38_latest,1,1,241532447,end_of_ATG
ENST00000366559,ensembl_GRCh38_latest,1,1,241592151,start_of_STOP
ENST00000477224,ensembl_GRCh38_latest,3,-1,49862386,end_of_ATG
ENST00000477224,ensembl_GRCh38_latest,3,-1,49859320,start_of_STOP
ENST00000589228,ensembl_GRCh38_latest,17,1,68515402,end_of_ATG
ENST00000589228,ensembl_GRCh38_latest,17,1,68530447,start_of_STOP
ENST00000366554,ensembl_GRCh38_latest,1,-1,241640252,end_of_ATG
ENST00000366554,ensembl_GRCh38_latest,1,-1,241594430,start_of_STOP
ENST00000391419,ensembl_GRCh38_latest,17,-1,41047265,end_of_ATG
ENST00000391419,ensembl_GRCh38_latest,17,-1,41046883,start_of_STOP
ENST00000398477,ensembl_GRCh38_latest,17,-1,41055209,end_of_ATG
ENST00000398477,ensembl_GRCh38_latest,17,-1,41054842,start_of_STOP
ENST00000333822,ensembl_GRCh38_latest,17,-1,41098082,end_of_ATG
ENST00000333822,ensembl_GRCh38_latest,17,-1,41097529,start_of_STOP
ENST00000377747,ensembl_GRCh38_latest,17,-1,41030076,end_of_ATG
ENST00000377747,ensembl_GRCh38_latest,17,-1,41029715,start_of_STOP
ENST00000366553,ensembl_GRCh38_latest,1,-1,241635764,end_of_ATG
ENST00000366553,ensembl_GRCh38_latest,1,-1,241633798,start_of_STOP
ENST00000293303,ensembl_GRCh38_latest,17,1,41837935,end_of_ATG
ENST00000293303,ensembl_GRCh38_latest,17,1,41848305,start_of_STOP
ENST00000319121,ensembl_GRCh38_latest,17,-1,41865368,end_of_ATG
ENST00000319121,ensembl_GRCh38_latest,17,-1,41853742,start_of_STOP
ENST00000378756,ensembl_GRCh38_latest,1,1,1512271,end_of_ATG
ENST00000378756,ensembl_GRCh38_latest,1,1,1534070,start_of_STOP
ENST00000401669,ensembl_GRCh38_latest,2,-1,51028271,end_of_ATG
ENST00000401669,ensembl_GRCh38_latest,2,-1,49921946,start_of_STOP
ENST00000378733,ensembl_GRCh38_latest,1,-1,1540344,end_of_ATG
ENST00000378733,ensembl_GRCh38_latest,1,-1,1535361,start_of_STOP
ENST00000291386,ensembl_GRCh38_latest,1,-1,1574555,end_of_ATG
ENST00000291386,ensembl_GRCh38_latest,1,-1,1542068,start_of_STOP
ENST00000296474,ensembl_GRCh38_latest,3,-1,49903607,end_of_ATG
ENST00000296474,ensembl_GRCh38_latest,3,-1,49887309,start_of_STOP
ENST00000296473,ensembl_GRCh38_latest,3,-1,49913344,end_of_ATG
ENST00000296473,ensembl_GRCh38_latest,3,-1,49909016,start_of_STOP
ENST00000352035,ensembl_GRCh38_latest,17,-1,41913871,end_of_ATG
ENST00000352035,ensembl_GRCh38_latest,17,-1,41867812,start_of_STOP
ENST00000377540,ensembl_GRCh38_latest,17,1,41930726,end_of_ATG
ENST00000377540,ensembl_GRCh38_latest,17,1,41965481,start_of_STOP
ENST00000393892,ensembl_GRCh38_latest,17,1,41968070,end_of_ATG
ENST00000393892,ensembl_GRCh38_latest,17,1,41973922,start_of_STOP
ENST00000355826,ensembl_GRCh38_latest,1,1,1623455,end_of_ATG
ENST00000355826,ensembl_GRCh38_latest,1,1,1630528,start_of_STOP
ENST00000234739,ensembl_GRCh38_latest,1,1,147611839,end_of_ATG
ENST00000234739,ensembl_GRCh38_latest,1,1,147624957,start_of_STOP
ENST00000266022,ensembl_GRCh38_latest,3,1,49962644,end_of_ATG
ENST00000266022,ensembl_GRCh38_latest,3,1,50077131,start_of_STOP
ENST00000366548,ensembl_GRCh38_latest,1,1,241850428,end_of_ATG
ENST00000366548,ensembl_GRCh38_latest,1,1,241889598,start_of_STOP
ENST00000419583,ensembl_GRCh38_latest,1,1,241957769,end_of_ATG
ENST00000419583,ensembl_GRCh38_latest,1,1,241959060,start_of_STOP
ENST00000357246,ensembl_GRCh38_latest,1,-1,241999006,end_of_ATG
ENST00000357246,ensembl_GRCh38_latest,1,-1,241996165,start_of_STOP
ENST00000437684,ensembl_GRCh38_latest,1,1,241652487,end_of_ATG
ENST00000437684,ensembl_GRCh38_latest,1,1,241801213,start_of_STOP
ENST00000347869,ensembl_GRCh38_latest,3,1,50090437,end_of_ATG
ENST00000347869,ensembl_GRCh38_latest,3,1,50118454,start_of_STOP
ENST00000282670,ensembl_GRCh38_latest,1,1,66754661,end_of_ATG
ENST00000282670,ensembl_GRCh38_latest,1,1,66777452,start_of_STOP
ENST00000457167,ensembl_GRCh38_latest,17,-1,42017414,end_of_ATG
ENST00000457167,ensembl_GRCh38_latest,17,-1,41976735,start_of_STOP
ENST00000371026,ensembl_GRCh38_latest,1,-1,66924829,end_of_ATG
ENST00000371026,ensembl_GRCh38_latest,1,-1,66814132,start_of_STOP
ENST00000330540,ensembl_GRCh38_latest,3,1,122055492,end_of_ATG
ENST00000330540,ensembl_GRCh38_latest,3,1,122119532,start_of_STOP
ENST00000393885,ensembl_GRCh38_latest,17,1,42021580,end_of_ATG
ENST00000393885,ensembl_GRCh38_latest,17,1,42023891,start_of_STOP
ENST00000639785,ensembl_GRCh38_latest,3,1,122254192,end_of_ATG
ENST00000639785,ensembl_GRCh38_latest,3,1,122285189,start_of_STOP
ENST00000587304,ensembl_GRCh38_latest,17,-1,42043374,end_of_ATG
ENST00000587304,ensembl_GRCh38_latest,17,-1,42039707,start_of_STOP
ENST00000264474,ensembl_GRCh38_latest,3,1,122325295,end_of_ATG
ENST00000264474,ensembl_GRCh38_latest,3,1,122341565,start_of_STOP
ENST00000291458,ensembl_GRCh38_latest,3,-1,122383222,end_of_ATG
ENST00000291458,ensembl_GRCh38_latest,3,-1,122359871,start_of_STOP
ENST00000251642,ensembl_GRCh38_latest,17,-1,42111890,end_of_ATG
ENST00000251642,ensembl_GRCh38_latest,17,-1,42101763,start_of_STOP
ENST00000477892,ensembl_GRCh38_latest,3,1,122384268,end_of_ATG
ENST00000477892,ensembl_GRCh38_latest,3,1,122409829,start_of_STOP
ENST00000330689,ensembl_GRCh38_latest,3,-1,122415526,end_of_ATG
ENST00000330689,ensembl_GRCh38_latest,3,-1,122414538,start_of_STOP
ENST00000225916,ensembl_GRCh38_latest,17,-1,42121302,end_of_ATG
ENST00000225916,ensembl_GRCh38_latest,17,-1,42113651,start_of_STOP
ENST00000565659,ensembl_GRCh38_latest,17,1,42122853,end_of_ATG
ENST00000565659,ensembl_GRCh38_latest,17,1,42123328,start_of_STOP
ENST00000692273,ensembl_GRCh38_latest,17,-1,42063054,end_of_ATG
ENST00000692273,ensembl_GRCh38_latest,17,-1,42026899,start_of_STOP
ENST00000305921,ensembl_GRCh38_latest,17,1,60600417,end_of_ATG
ENST00000305921,ensembl_GRCh38_latest,17,1,60663550,start_of_STOP
ENST00000344337,ensembl_GRCh38_latest,3,-1,122496563,end_of_ATG
ENST00000344337,ensembl_GRCh38_latest,3,-1,122426987,start_of_STOP
ENST00000353383,ensembl_GRCh38_latest,17,1,17792951,end_of_ATG
ENST00000353383,ensembl_GRCh38_latest,17,1,17809979,start_of_STOP
ENST00000371037,ensembl_GRCh38_latest,1,1,66534361,end_of_ATG
ENST00000371037,ensembl_GRCh38_latest,1,1,66743093,start_of_STOP
ENST00000682323,ensembl_GRCh38_latest,3,-1,122559618,end_of_ATG
ENST00000682323,ensembl_GRCh38_latest,3,-1,122528366,start_of_STOP
ENST00000272163,ensembl_GRCh38_latest,1,-1,225424073,end_of_ATG
ENST00000272163,ensembl_GRCh38_latest,1,-1,225403305,start_of_STOP
ENST00000296161,ensembl_GRCh38_latest,3,1,122564429,end_of_ATG
ENST00000296161,ensembl_GRCh38_latest,3,1,122571745,start_of_STOP
ENST00000584379,ensembl_GRCh38_latest,17,-1,64214215,end_of_ATG
ENST00000584379,ensembl_GRCh38_latest,17,-1,64148971,start_of_STOP
ENST00000311208,ensembl_GRCh38_latest,17,-1,41624507,end_of_ATG
ENST00000311208,ensembl_GRCh38_latest,17,-1,41619596,start_of_STOP
ENST00000464300,ensembl_GRCh38_latest,3,1,122577670,end_of_ATG
ENST00000464300,ensembl_GRCh38_latest,3,1,122636098,start_of_STOP
ENST00000329125,ensembl_GRCh38_latest,17,1,4932607,end_of_ATG
ENST00000329125,ensembl_GRCh38_latest,17,1,4934561,start_of_STOP
ENST00000245046,ensembl_GRCh38_latest,3,-1,9986659,end_of_ATG
ENST00000245046,ensembl_GRCh38_latest,3,-1,9964071,start_of_STOP
ENST00000307078,ensembl_GRCh38_latest,17,-1,65558618,end_of_ATG
ENST00000307078,ensembl_GRCh38_latest,17,-1,65529978,start_of_STOP
ENST00000678299,ensembl_GRCh38_latest,3,1,133805851,end_of_ATG
ENST00000678299,ensembl_GRCh38_latest,3,1,133819764,start_of_STOP
ENST00000268933,ensembl_GRCh38_latest,17,1,50536559,end_of_ATG
ENST00000268933,ensembl_GRCh38_latest,17,1,50542155,start_of_STOP
ENST00000682510,ensembl_GRCh38_latest,1,1,224952705,end_of_ATG
ENST00000682510,ensembl_GRCh38_latest,1,1,225399267,start_of_STOP
ENST00000436346,ensembl_GRCh38_latest,2,-1,55419077,end_of_ATG
ENST00000436346,ensembl_GRCh38_latest,2,-1,55291713,start_of_STOP
ENST00000409358,ensembl_GRCh38_latest,1,1,32209096,end_of_ATG
ENST00000409358,ensembl_GRCh38_latest,1,1,32215895,start_of_STOP
ENST00000367109,ensembl_GRCh38_latest,1,1,206635706,end_of_ATG
ENST00000367109,ensembl_GRCh38_latest,1,1,206648963,start_of_STOP
ENST00000326840,ensembl_GRCh38_latest,3,-1,98901324,end_of_ATG
ENST00000326840,ensembl_GRCh38_latest,3,-1,98799374,start_of_STOP
ENST00000262395,ensembl_GRCh38_latest,17,1,28744115,end_of_ATG
ENST00000262395,ensembl_GRCh38_latest,17,1,28749575,start_of_STOP
ENST00000404377,ensembl_GRCh38_latest,1,-1,173050894,end_of_ATG
ENST00000404377,ensembl_GRCh38_latest,1,-1,173041369,start_of_STOP
ENST00000371873,ensembl_GRCh38_latest,1,1,47333948,end_of_ATG
ENST00000371873,ensembl_GRCh38_latest,1,1,47376743,start_of_STOP
ENST00000418460,ensembl_GRCh38_latest,1,1,232805452,end_of_ATG
ENST00000418460,ensembl_GRCh38_latest,1,1,232808165,start_of_STOP
ENST00000370185,ensembl_GRCh38_latest,1,1,99264596,end_of_ATG
ENST00000370185,ensembl_GRCh38_latest,1,1,99307008,start_of_STOP
ENST00000366653,ensembl_GRCh38_latest,1,1,231162972,end_of_ATG
ENST00000366653,ensembl_GRCh38_latest,1,1,231215438,start_of_STOP
ENST00000316843,ensembl_GRCh38_latest,17,1,18225685,end_of_ATG
ENST00000316843,ensembl_GRCh38_latest,17,1,18242819,start_of_STOP
ENST00000370898,ensembl_GRCh38_latest,1,1,74198281,end_of_ATG
ENST00000370898,ensembl_GRCh38_latest,1,1,74205830,start_of_STOP
ENST00000398472,ensembl_GRCh38_latest,17,-1,41184852,end_of_ATG
ENST00000398472,ensembl_GRCh38_latest,17,-1,41184416,start_of_STOP
ENST00000371273,ensembl_GRCh38_latest,1,1,54806119,end_of_ATG
ENST00000371273,ensembl_GRCh38_latest,1,1,54841871,start_of_STOP
ENST00000309894,ensembl_GRCh38_latest,17,-1,63911194,end_of_ATG
ENST00000309894,ensembl_GRCh38_latest,17,-1,63909713,start_of_STOP
ENST00000369068,ensembl_GRCh38_latest,1,1,150364717,end_of_ATG
ENST00000369068,ensembl_GRCh38_latest,1,1,150473332,start_of_STOP
ENST00000483910,ensembl_GRCh38_latest,3,1,98768443,end_of_ATG
ENST00000483910,ensembl_GRCh38_latest,3,1,98793759,start_of_STOP
ENST00000188790,ensembl_GRCh38_latest,2,-1,162243325,end_of_ATG
ENST00000188790,ensembl_GRCh38_latest,2,-1,162170981,start_of_STOP
ENST00000296137,ensembl_GRCh38_latest,3,-1,45984908,end_of_ATG
ENST00000296137,ensembl_GRCh38_latest,3,-1,45921767,start_of_STOP
ENST00000651566,ensembl_GRCh38_latest,1,1,149475935,end_of_ATG
ENST00000651566,ensembl_GRCh38_latest,1,1,149554736,start_of_STOP
ENST00000264414,ensembl_GRCh38_latest,2,-1,224585007,end_of_ATG
ENST00000264414,ensembl_GRCh38_latest,2,-1,224474247,start_of_STOP
ENST00000378821,ensembl_GRCh38_latest,1,1,1426130,end_of_ATG
ENST00000378821,ensembl_GRCh38_latest,1,1,1427785,start_of_STOP
ENST00000474844,ensembl_GRCh38_latest,1,1,46340829,end_of_ATG
ENST00000474844,ensembl_GRCh38_latest,1,1,46361844,start_of_STOP
ENST00000586539,ensembl_GRCh38_latest,17,-1,68942032,end_of_ATG
ENST00000586539,ensembl_GRCh38_latest,17,-1,68868087,start_of_STOP
ENST00000366473,ensembl_GRCh38_latest,1,1,248361667,end_of_ATG
ENST00000366473,ensembl_GRCh38_latest,1,1,248362625,start_of_STOP
ENST00000304526,ensembl_GRCh38_latest,1,-1,66801219,end_of_ATG
ENST00000304526,ensembl_GRCh38_latest,1,-1,66798015,start_of_STOP
ENST00000543802,ensembl_GRCh38_latest,1,-1,247171875,end_of_ATG
ENST00000543802,ensembl_GRCh38_latest,1,-1,247156568,start_of_STOP
ENST00000641540,ensembl_GRCh38_latest,1,-1,158563602,end_of_ATG
ENST00000641540,ensembl_GRCh38_latest,1,-1,158562653,start_of_STOP
ENST00000391415,ensembl_GRCh38_latest,17,1,41105391,end_of_ATG
ENST00000391415,ensembl_GRCh38_latest,17,1,41106019,start_of_STOP
ENST00000391417,ensembl_GRCh38_latest,17,1,41084209,end_of_ATG
ENST00000391417,ensembl_GRCh38_latest,17,1,41084672,start_of_STOP
ENST00000616987,ensembl_GRCh38_latest,17,-1,38343787,end_of_ATG
ENST00000616987,ensembl_GRCh38_latest,17,-1,38326467,start_of_STOP
ENST00000252804,ensembl_GRCh38_latest,2,-1,1744453,end_of_ATG
ENST00000252804,ensembl_GRCh38_latest,2,-1,1634206,start_of_STOP
ENST00000415641,ensembl_GRCh38_latest,1,-1,108243759,end_of_ATG
ENST00000415641,ensembl_GRCh38_latest,1,-1,108223707,start_of_STOP
ENST00000584486,ensembl_GRCh38_latest,1,-1,143971139,end_of_ATG
ENST00000584486,ensembl_GRCh38_latest,1,-1,143956389,start_of_STOP
ENST00000581322,ensembl_GRCh38_latest,17,1,67378157,end_of_ATG
ENST00000581322,ensembl_GRCh38_latest,17,1,67692886,start_of_STOP
ENST00000685419,ensembl_GRCh38_latest,3,1,9810664,end_of_ATG
ENST00000685419,ensembl_GRCh38_latest,3,1,9835487,start_of_STOP
ENST00000580666,ensembl_GRCh38_latest,17,-1,68278318,end_of_ATG
ENST00000580666,ensembl_GRCh38_latest,17,-1,68269098,start_of_STOP
ENST00000368873,ensembl_GRCh38_latest,1,-1,151316479,end_of_ATG
ENST00000368873,ensembl_GRCh38_latest,1,-1,151292854,start_of_STOP
ENST00000399273,ensembl_GRCh38_latest,17,1,16690403,end_of_ATG
ENST00000399273,ensembl_GRCh38_latest,17,1,16773631,start_of_STOP
ENST00000691995,ensembl_GRCh38_latest,3,-1,27352880,end_of_ATG
ENST00000691995,ensembl_GRCh38_latest,3,-1,27111274,start_of_STOP
ENST00000400906,ensembl_GRCh38_latest,1,-1,9026343,end_of_ATG
ENST00000400906,ensembl_GRCh38_latest,1,-1,9003302,start_of_STOP
ENST00000359610,ensembl_GRCh38_latest,1,-1,158700650,end_of_ATG
ENST00000359610,ensembl_GRCh38_latest,1,-1,158699680,start_of_STOP
ENST00000368777,ensembl_GRCh38_latest,1,1,152709078,end_of_ATG
ENST00000368777,ensembl_GRCh38_latest,1,1,152709373,start_of_STOP
ENST00000360570,ensembl_GRCh38_latest,3,1,138619729,end_of_ATG
ENST00000360570,ensembl_GRCh38_latest,3,1,138633077,start_of_STOP
ENST00000379672,ensembl_GRCh38_latest,17,1,12789841,end_of_ATG
ENST00000379672,ensembl_GRCh38_latest,17,1,12990169,start_of_STOP
ENST00000402939,ensembl_GRCh38_latest,3,-1,66038306,end_of_ATG
ENST00000402939,ensembl_GRCh38_latest,3,-1,65356380,start_of_STOP
ENST00000313486,ensembl_GRCh38_latest,17,-1,1562558,end_of_ATG
ENST00000313486,ensembl_GRCh38_latest,17,-1,1521603,start_of_STOP
ENST00000488794,ensembl_GRCh38_latest,3,-1,112829365,end_of_ATG
ENST00000488794,ensembl_GRCh38_latest,3,-1,112815965,start_of_STOP
ENST00000316694,ensembl_GRCh38_latest,17,-1,18355979,end_of_ATG
ENST00000316694,ensembl_GRCh38_latest,17,-1,18328752,start_of_STOP
ENST00000544814,ensembl_GRCh38_latest,3,-1,8644756,end_of_ATG
ENST00000544814,ensembl_GRCh38_latest,3,-1,8619870,start_of_STOP
ENST00000314669,ensembl_GRCh38_latest,17,1,28473715,end_of_ATG
ENST00000314669,ensembl_GRCh38_latest,17,1,28497267,start_of_STOP
ENST00000368300,ensembl_GRCh38_latest,1,1,156114921,end_of_ATG
ENST00000368300,ensembl_GRCh38_latest,1,1,156139104,start_of_STOP
ENST00000455809,ensembl_GRCh38_latest,3,-1,11846634,end_of_ATG
ENST00000455809,ensembl_GRCh38_latest,3,-1,11790507,start_of_STOP
ENST00000405845,ensembl_GRCh38_latest,3,-1,123980479,end_of_ATG
ENST00000405845,ensembl_GRCh38_latest,3,-1,123969157,start_of_STOP
ENST00000647738,ensembl_GRCh38_latest,2,-1,1979775,end_of_ATG
ENST00000647738,ensembl_GRCh38_latest,2,-1,1791869,start_of_STOP
ENST00000378404,ensembl_GRCh38_latest,1,1,3021689,end_of_ATG
ENST00000378404,ensembl_GRCh38_latest,1,1,3022818,start_of_STOP
ENST00000344642,ensembl_GRCh38_latest,1,1,21812454,end_of_ATG
ENST00000344642,ensembl_GRCh38_latest,1,1,21822213,start_of_STOP
ENST00000647165,ensembl_GRCh38_latest,17,1,18118803,end_of_ATG
ENST00000647165,ensembl_GRCh38_latest,17,1,18178868,start_of_STOP
ENST00000374695,ensembl_GRCh38_latest,1,-1,21937215,end_of_ATG
ENST00000374695,ensembl_GRCh38_latest,1,-1,21823318,start_of_STOP
ENST00000337107,ensembl_GRCh38_latest,1,1,21977042,end_of_ATG
ENST00000337107,ensembl_GRCh38_latest,1,1,21989277,start_of_STOP
ENST00000688554,ensembl_GRCh38_latest,2,1,112721082,end_of_ATG
ENST00000688554,ensembl_GRCh38_latest,2,1,112738934,start_of_STOP
ENST00000290122,ensembl_GRCh38_latest,1,1,22001677,end_of_ATG
