gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSDART00000073872,ensembl_GRCz11_latest,7,-1,62244742,end_of_ATG
ENSDART00000073872,ensembl_GRCz11_latest,7,-1,62229964,start_of_STOP
ENSDART00000189969,ensembl_GRCz11_latest,16,1,3018321,end_of_ATG
ENSDART00000189969,ensembl_GRCz11_latest,16,1,3027238,start_of_STOP
ENSDART00000110807,ensembl_GRCz11_latest,22,-1,155625,end_of_ATG
ENSDART00000110807,ensembl_GRCz11_latest,22,-1,130969,start_of_STOP
ENSDART00000102751,ensembl_GRCz11_latest,22,-1,24992491,end_of_ATG
ENSDART00000102751,ensembl_GRCz11_latest,22,-1,24990882,start_of_STOP
ENSDART00000125700,ensembl_GRCz11_latest,22,-1,10749,end_of_ATG
ENSDART00000125700,ensembl_GRCz11_latest,22,-1,9292,start_of_STOP
ENSDART00000004241,ensembl_GRCz11_latest,24,1,3050022,end_of_ATG
ENSDART00000004241,ensembl_GRCz11_latest,24,1,3059933,start_of_STOP
ENSDART00000061633,ensembl_GRCz11_latest,12,-1,7280183,end_of_ATG
ENSDART00000061633,ensembl_GRCz11_latest,12,-1,7269151,start_of_STOP
ENSDART00000157846,ensembl_GRCz11_latest,15,1,44134036,end_of_ATG
ENSDART00000157846,ensembl_GRCz11_latest,15,1,44140955,start_of_STOP
ENSDART00000161455,ensembl_GRCz11_latest,12,1,10631268,end_of_ATG
ENSDART00000161455,ensembl_GRCz11_latest,12,1,10637107,start_of_STOP
ENSDART00000183039,ensembl_GRCz11_latest,8,-1,52413030,end_of_ATG
ENSDART00000183039,ensembl_GRCz11_latest,8,-1,52408585,start_of_STOP
ENSDART00000079726,ensembl_GRCz11_latest,24,-1,26715140,end_of_ATG
ENSDART00000079726,ensembl_GRCz11_latest,24,-1,26663868,start_of_STOP
ENSDART00000191005,ensembl_GRCz11_latest,11,1,15821435,end_of_ATG
ENSDART00000191005,ensembl_GRCz11_latest,11,1,15868454,start_of_STOP
ENSDART00000163348,ensembl_GRCz11_latest,8,-1,40555175,end_of_ATG
ENSDART00000163348,ensembl_GRCz11_latest,8,-1,40532951,start_of_STOP
ENSDART00000168991,ensembl_GRCz11_latest,16,1,54691596,end_of_ATG
ENSDART00000168991,ensembl_GRCz11_latest,16,1,54698665,start_of_STOP
ENSDART00000186136,ensembl_GRCz11_latest,8,1,34927893,end_of_ATG
ENSDART00000186136,ensembl_GRCz11_latest,8,1,34929091,start_of_STOP
ENSDART00000016602,ensembl_GRCz11_latest,13,1,43050564,end_of_ATG
ENSDART00000016602,ensembl_GRCz11_latest,13,1,43212483,start_of_STOP
ENSDART00000003543,ensembl_GRCz11_latest,9,1,10770882,end_of_ATG
ENSDART00000003543,ensembl_GRCz11_latest,9,1,10778800,start_of_STOP
ENSDART00000184037,ensembl_GRCz11_latest,8,-1,19439831,end_of_ATG
ENSDART00000184037,ensembl_GRCz11_latest,8,-1,19402478,start_of_STOP
ENSDART00000128137,ensembl_GRCz11_latest,7,-1,73834810,end_of_ATG
ENSDART00000128137,ensembl_GRCz11_latest,7,-1,73829479,start_of_STOP
ENSDART00000161011,ensembl_GRCz11_latest,15,1,43333254,end_of_ATG
ENSDART00000161011,ensembl_GRCz11_latest,15,1,43389728,start_of_STOP
ENSDART00000192704,ensembl_GRCz11_latest,10,1,5644358,end_of_ATG
ENSDART00000192704,ensembl_GRCz11_latest,10,1,5655107,start_of_STOP
ENSDART00000189004,ensembl_GRCz11_latest,21,1,2742825,end_of_ATG
ENSDART00000189004,ensembl_GRCz11_latest,21,1,2743024,start_of_STOP
ENSDART00000123840,ensembl_GRCz11_latest,22,-1,30430274,end_of_ATG
ENSDART00000123840,ensembl_GRCz11_latest,22,-1,30429683,start_of_STOP
ENSDART00000178565,ensembl_GRCz11_latest,20,1,4060841,end_of_ATG
ENSDART00000178565,ensembl_GRCz11_latest,20,1,4132097,start_of_STOP
ENSDART00000115023,ensembl_GRCz11_latest,13,1,29293463,end_of_ATG
ENSDART00000115023,ensembl_GRCz11_latest,13,1,29346964,start_of_STOP
ENSDART00000168535,ensembl_GRCz11_latest,KN150380.1,-1,7729,end_of_ATG
ENSDART00000168535,ensembl_GRCz11_latest,KN150380.1,-1,4556,start_of_STOP
ENSDART00000188304,ensembl_GRCz11_latest,16,-1,52540054,end_of_ATG
ENSDART00000188304,ensembl_GRCz11_latest,16,-1,52537001,start_of_STOP
ENSDART00000183853,ensembl_GRCz11_latest,KN150084.1,1,1225,end_of_ATG
ENSDART00000183853,ensembl_GRCz11_latest,KN150084.1,1,9719,start_of_STOP
ENSDART00000173249,ensembl_GRCz11_latest,16,1,8695748,end_of_ATG
ENSDART00000173249,ensembl_GRCz11_latest,16,1,8700323,start_of_STOP
ENSDART00000078939,ensembl_GRCz11_latest,9,1,52493115,end_of_ATG
ENSDART00000078939,ensembl_GRCz11_latest,9,1,52539702,start_of_STOP
ENSDART00000059117,ensembl_GRCz11_latest,3,1,11548770,end_of_ATG
ENSDART00000059117,ensembl_GRCz11_latest,3,1,11575526,start_of_STOP
ENSDART00000169273,ensembl_GRCz11_latest,13,-1,214120,end_of_ATG
ENSDART00000169273,ensembl_GRCz11_latest,13,-1,45089,start_of_STOP
ENSDART00000190561,ensembl_GRCz11_latest,17,-1,200314,end_of_ATG
ENSDART00000190561,ensembl_GRCz11_latest,17,-1,189278,start_of_STOP
ENSDART00000189425,ensembl_GRCz11_latest,24,1,26887489,end_of_ATG
ENSDART00000189425,ensembl_GRCz11_latest,24,1,26891279,start_of_STOP
ENSDART00000164091,ensembl_GRCz11_latest,1,-1,191794,end_of_ATG
ENSDART00000164091,ensembl_GRCz11_latest,1,-1,185332,start_of_STOP
ENSDART00000063242,ensembl_GRCz11_latest,8,1,53928474,end_of_ATG
ENSDART00000063242,ensembl_GRCz11_latest,8,1,53946032,start_of_STOP
ENSDART00000188481,ensembl_GRCz11_latest,20,1,44082534,end_of_ATG
ENSDART00000188481,ensembl_GRCz11_latest,20,1,44109217,start_of_STOP
ENSDART00000182861,ensembl_GRCz11_latest,13,-1,16222386,end_of_ATG
ENSDART00000182861,ensembl_GRCz11_latest,13,-1,16219084,start_of_STOP
ENSDART00000173256,ensembl_GRCz11_latest,7,1,10351103,end_of_ATG
ENSDART00000173256,ensembl_GRCz11_latest,7,1,10372479,start_of_STOP
ENSDART00000192834,ensembl_GRCz11_latest,7,-1,25930592,end_of_ATG
ENSDART00000192834,ensembl_GRCz11_latest,7,-1,25896621,start_of_STOP
ENSDART00000122535,ensembl_GRCz11_latest,4,1,967986,end_of_ATG
ENSDART00000122535,ensembl_GRCz11_latest,4,1,982939,start_of_STOP
ENSDART00000075785,ensembl_GRCz11_latest,15,1,42564520,end_of_ATG
ENSDART00000075785,ensembl_GRCz11_latest,15,1,42593934,start_of_STOP
ENSDART00000059480,ensembl_GRCz11_latest,17,1,41303145,end_of_ATG
ENSDART00000059480,ensembl_GRCz11_latest,17,1,41314206,start_of_STOP
ENSDART00000184143,ensembl_GRCz11_latest,20,1,1996204,end_of_ATG
ENSDART00000184143,ensembl_GRCz11_latest,20,1,2035118,start_of_STOP
ENSDART00000085556,ensembl_GRCz11_latest,10,-1,44482878,end_of_ATG
ENSDART00000085556,ensembl_GRCz11_latest,10,-1,44474220,start_of_STOP
ENSDART00000029343,ensembl_GRCz11_latest,13,1,1799005,end_of_ATG
ENSDART00000029343,ensembl_GRCz11_latest,13,1,1866709,start_of_STOP
ENSDART00000127329,ensembl_GRCz11_latest,1,1,6244005,end_of_ATG
ENSDART00000127329,ensembl_GRCz11_latest,1,1,6272066,start_of_STOP
ENSDART00000166306,ensembl_GRCz11_latest,5,-1,38711476,end_of_ATG
ENSDART00000166306,ensembl_GRCz11_latest,5,-1,38688373,start_of_STOP
ENSDART00000177690,ensembl_GRCz11_latest,18,-1,19483441,end_of_ATG
ENSDART00000177690,ensembl_GRCz11_latest,18,-1,19468213,start_of_STOP
ENSDART00000191618,ensembl_GRCz11_latest,3,1,2886429,end_of_ATG
ENSDART00000191618,ensembl_GRCz11_latest,3,1,2894446,start_of_STOP
ENSDART00000013093,ensembl_GRCz11_latest,17,-1,2126515,end_of_ATG
ENSDART00000013093,ensembl_GRCz11_latest,17,-1,2108986,start_of_STOP
ENSDART00000161149,ensembl_GRCz11_latest,5,-1,63065513,end_of_ATG
ENSDART00000161149,ensembl_GRCz11_latest,5,-1,63002874,start_of_STOP
ENSDART00000104475,ensembl_GRCz11_latest,9,1,54179321,end_of_ATG
ENSDART00000104475,ensembl_GRCz11_latest,9,1,54179572,start_of_STOP
ENSDART00000129978,ensembl_GRCz11_latest,25,1,4541583,end_of_ATG
ENSDART00000129978,ensembl_GRCz11_latest,25,1,4573464,start_of_STOP
ENSDART00000105272,ensembl_GRCz11_latest,3,1,32112056,end_of_ATG
ENSDART00000105272,ensembl_GRCz11_latest,3,1,32113336,start_of_STOP
ENSDART00000108889,ensembl_GRCz11_latest,5,1,58520268,end_of_ATG
ENSDART00000108889,ensembl_GRCz11_latest,5,1,58531014,start_of_STOP
ENSDART00000123769,ensembl_GRCz11_latest,6,1,265218,end_of_ATG
ENSDART00000123769,ensembl_GRCz11_latest,6,1,267403,start_of_STOP
ENSDART00000179934,ensembl_GRCz11_latest,11,1,43363574,end_of_ATG
ENSDART00000179934,ensembl_GRCz11_latest,11,1,43367961,start_of_STOP
ENSDART00000125628,ensembl_GRCz11_latest,22,-1,26514384,end_of_ATG
ENSDART00000125628,ensembl_GRCz11_latest,22,-1,26513456,start_of_STOP
ENSDART00000007789,ensembl_GRCz11_latest,9,1,28104716,end_of_ATG
ENSDART00000007789,ensembl_GRCz11_latest,9,1,28127421,start_of_STOP
ENSDART00000186040,ensembl_GRCz11_latest,15,1,46853520,end_of_ATG
ENSDART00000186040,ensembl_GRCz11_latest,15,1,46913073,start_of_STOP
ENSDART00000111386,ensembl_GRCz11_latest,9,-1,3400568,end_of_ATG
ENSDART00000111386,ensembl_GRCz11_latest,9,-1,3398129,start_of_STOP
ENSDART00000163529,ensembl_GRCz11_latest,9,1,51893,end_of_ATG
ENSDART00000163529,ensembl_GRCz11_latest,9,1,59187,start_of_STOP
ENSDART00000185521,ensembl_GRCz11_latest,20,-1,38917370,end_of_ATG
ENSDART00000185521,ensembl_GRCz11_latest,20,-1,38892237,start_of_STOP
ENSDART00000191606,ensembl_GRCz11_latest,7,-1,68419828,end_of_ATG
ENSDART00000191606,ensembl_GRCz11_latest,7,-1,68384856,start_of_STOP
ENSDART00000158255,ensembl_GRCz11_latest,18,1,2153666,end_of_ATG
ENSDART00000158255,ensembl_GRCz11_latest,18,1,2160642,start_of_STOP
ENSDART00000182112,ensembl_GRCz11_latest,6,-1,1223446,end_of_ATG
ENSDART00000182112,ensembl_GRCz11_latest,6,-1,1219307,start_of_STOP
ENSDART00000113663,ensembl_GRCz11_latest,4,1,25558899,end_of_ATG
ENSDART00000113663,ensembl_GRCz11_latest,4,1,25576631,start_of_STOP
ENSDART00000181100,ensembl_GRCz11_latest,16,1,4907692,end_of_ATG
ENSDART00000181100,ensembl_GRCz11_latest,16,1,4913968,start_of_STOP
ENSDART00000167969,ensembl_GRCz11_latest,5,1,4436407,end_of_ATG
ENSDART00000167969,ensembl_GRCz11_latest,5,1,4470472,start_of_STOP
ENSDART00000171477,ensembl_GRCz11_latest,5,-1,3209264,end_of_ATG
ENSDART00000171477,ensembl_GRCz11_latest,5,-1,3185011,start_of_STOP
ENSDART00000128639,ensembl_GRCz11_latest,19,-1,2029775,end_of_ATG
ENSDART00000128639,ensembl_GRCz11_latest,19,-1,2018798,start_of_STOP
ENSDART00000139564,ensembl_GRCz11_latest,2,1,38002719,end_of_ATG
ENSDART00000139564,ensembl_GRCz11_latest,2,1,38020601,start_of_STOP
ENSDART00000113901,ensembl_GRCz11_latest,2,-1,40199756,end_of_ATG
ENSDART00000113901,ensembl_GRCz11_latest,2,-1,40199095,start_of_STOP
ENSDART00000166188,ensembl_GRCz11_latest,22,-1,8860715,end_of_ATG
ENSDART00000166188,ensembl_GRCz11_latest,22,-1,8848305,start_of_STOP
ENSDART00000090727,ensembl_GRCz11_latest,25,1,31958913,end_of_ATG
ENSDART00000090727,ensembl_GRCz11_latest,25,1,32018988,start_of_STOP
ENSDART00000106081,ensembl_GRCz11_latest,22,-1,7455411,end_of_ATG
ENSDART00000106081,ensembl_GRCz11_latest,22,-1,7446476,start_of_STOP
ENSDART00000188997,ensembl_GRCz11_latest,10,1,39172779,end_of_ATG
ENSDART00000188997,ensembl_GRCz11_latest,10,1,39179335,start_of_STOP
ENSDART00000019910,ensembl_GRCz11_latest,9,1,3388235,end_of_ATG
ENSDART00000019910,ensembl_GRCz11_latest,9,1,3389786,start_of_STOP
ENSDART00000167284,ensembl_GRCz11_latest,17,1,49452034,end_of_ATG
ENSDART00000167284,ensembl_GRCz11_latest,17,1,49452500,start_of_STOP
ENSDART00000182603,ensembl_GRCz11_latest,10,-1,20064482,end_of_ATG
ENSDART00000182603,ensembl_GRCz11_latest,10,-1,20033902,start_of_STOP
ENSDART00000164375,ensembl_GRCz11_latest,10,1,25371726,end_of_ATG
ENSDART00000164375,ensembl_GRCz11_latest,10,1,25381388,start_of_STOP
ENSDART00000185953,ensembl_GRCz11_latest,22,1,31025838,end_of_ATG
ENSDART00000185953,ensembl_GRCz11_latest,22,1,31032723,start_of_STOP
ENSDART00000023562,ensembl_GRCz11_latest,6,1,55174746,end_of_ATG
ENSDART00000023562,ensembl_GRCz11_latest,6,1,55192811,start_of_STOP
ENSDART00000078790,ensembl_GRCz11_latest,16,-1,21525520,end_of_ATG
ENSDART00000078790,ensembl_GRCz11_latest,16,-1,21492637,start_of_STOP
ENSDART00000130830,ensembl_GRCz11_latest,2,-1,41518338,end_of_ATG
ENSDART00000130830,ensembl_GRCz11_latest,2,-1,41504787,start_of_STOP
ENSDART00000085993,ensembl_GRCz11_latest,8,1,3496206,end_of_ATG
ENSDART00000085993,ensembl_GRCz11_latest,8,1,3519150,start_of_STOP
ENSDART00000179504,ensembl_GRCz11_latest,13,1,7304789,end_of_ATG
ENSDART00000179504,ensembl_GRCz11_latest,13,1,7316015,start_of_STOP
ENSDART00000169124,ensembl_GRCz11_latest,3,1,19464387,end_of_ATG
ENSDART00000169124,ensembl_GRCz11_latest,3,1,19465168,start_of_STOP
ENSDART00000025698,ensembl_GRCz11_latest,6,-1,30484790,end_of_ATG
ENSDART00000025698,ensembl_GRCz11_latest,6,-1,30484129,start_of_STOP
ENSDART00000159359,ensembl_GRCz11_latest,7,-1,804461,end_of_ATG
ENSDART00000159359,ensembl_GRCz11_latest,7,-1,778654,start_of_STOP
ENSDART00000022840,ensembl_GRCz11_latest,10,1,23125,end_of_ATG
ENSDART00000022840,ensembl_GRCz11_latest,10,1,27816,start_of_STOP
ENSDART00000092183,ensembl_GRCz11_latest,19,1,1618643,end_of_ATG
ENSDART00000092183,ensembl_GRCz11_latest,19,1,1619415,start_of_STOP
ENSDART00000112803,ensembl_GRCz11_latest,17,-1,868002,end_of_ATG
ENSDART00000112803,ensembl_GRCz11_latest,17,-1,856683,start_of_STOP
ENSDART00000167892,ensembl_GRCz11_latest,5,-1,57623813,end_of_ATG
ENSDART00000167892,ensembl_GRCz11_latest,5,-1,57621691,start_of_STOP
ENSDART00000165228,ensembl_GRCz11_latest,9,-1,295983,end_of_ATG
ENSDART00000165228,ensembl_GRCz11_latest,9,-1,268819,start_of_STOP
ENSDART00000109038,ensembl_GRCz11_latest,2,-1,36509551,end_of_ATG
ENSDART00000109038,ensembl_GRCz11_latest,2,-1,36509087,start_of_STOP
ENSDART00000160164,ensembl_GRCz11_latest,2,1,206054,end_of_ATG
ENSDART00000160164,ensembl_GRCz11_latest,2,1,210630,start_of_STOP
ENSDART00000159271,ensembl_GRCz11_latest,17,1,691455,end_of_ATG
ENSDART00000159271,ensembl_GRCz11_latest,17,1,702815,start_of_STOP
ENSDART00000182625,ensembl_GRCz11_latest,18,1,19883327,end_of_ATG
ENSDART00000182625,ensembl_GRCz11_latest,18,1,19883879,start_of_STOP
ENSDART00000102640,ensembl_GRCz11_latest,23,-1,45022679,end_of_ATG
ENSDART00000102640,ensembl_GRCz11_latest,23,-1,44970216,start_of_STOP
ENSDART00000159192,ensembl_GRCz11_latest,9,-1,55772000,end_of_ATG
ENSDART00000159192,ensembl_GRCz11_latest,9,-1,55750679,start_of_STOP
ENSDART00000017912,ensembl_GRCz11_latest,11,1,43661737,end_of_ATG
ENSDART00000017912,ensembl_GRCz11_latest,11,1,43713438,start_of_STOP
ENSDART00000113716,ensembl_GRCz11_latest,5,-1,5654826,end_of_ATG
ENSDART00000113716,ensembl_GRCz11_latest,5,-1,5617291,start_of_STOP
ENSDART00000126148,ensembl_GRCz11_latest,3,1,24655645,end_of_ATG
ENSDART00000126148,ensembl_GRCz11_latest,3,1,24660326,start_of_STOP
ENSDART00000174793,ensembl_GRCz11_latest,9,-1,813509,end_of_ATG
ENSDART00000174793,ensembl_GRCz11_latest,9,-1,795999,start_of_STOP
ENSDART00000082965,ensembl_GRCz11_latest,5,1,62374606,end_of_ATG
ENSDART00000082965,ensembl_GRCz11_latest,5,1,62545911,start_of_STOP
ENSDART00000188065,ensembl_GRCz11_latest,19,1,11432332,end_of_ATG
ENSDART00000188065,ensembl_GRCz11_latest,19,1,11490547,start_of_STOP
ENSDART00000113580,ensembl_GRCz11_latest,19,1,19413169,end_of_ATG
ENSDART00000113580,ensembl_GRCz11_latest,19,1,19432668,start_of_STOP
ENSDART00000184804,ensembl_GRCz11_latest,2,-1,36739592,end_of_ATG
ENSDART00000184804,ensembl_GRCz11_latest,2,-1,36715512,start_of_STOP
ENSDART00000157456,ensembl_GRCz11_latest,6,1,2457601,end_of_ATG
ENSDART00000157456,ensembl_GRCz11_latest,6,1,2464006,start_of_STOP
ENSDART00000155929,ensembl_GRCz11_latest,16,1,53710737,end_of_ATG
ENSDART00000155929,ensembl_GRCz11_latest,16,1,53734334,start_of_STOP
ENSDART00000027060,ensembl_GRCz11_latest,15,-1,47895198,end_of_ATG
ENSDART00000027060,ensembl_GRCz11_latest,15,-1,47883587,start_of_STOP
ENSDART00000170097,ensembl_GRCz11_latest,5,1,25317570,end_of_ATG
ENSDART00000170097,ensembl_GRCz11_latest,5,1,25358029,start_of_STOP
ENSDART00000054781,ensembl_GRCz11_latest,17,-1,48915425,end_of_ATG
ENSDART00000054781,ensembl_GRCz11_latest,17,-1,48906346,start_of_STOP
ENSDART00000183564,ensembl_GRCz11_latest,2,1,16847002,end_of_ATG
ENSDART00000183564,ensembl_GRCz11_latest,2,1,16867186,start_of_STOP
ENSDART00000162497,ensembl_GRCz11_latest,6,-1,4219846,end_of_ATG
ENSDART00000162497,ensembl_GRCz11_latest,6,-1,4185109,start_of_STOP
ENSDART00000098932,ensembl_GRCz11_latest,12,1,45200819,end_of_ATG
ENSDART00000098932,ensembl_GRCz11_latest,12,1,45215842,start_of_STOP
ENSDART00000185552,ensembl_GRCz11_latest,25,1,4581461,end_of_ATG
ENSDART00000185552,ensembl_GRCz11_latest,25,1,4596323,start_of_STOP
ENSDART00000131010,ensembl_GRCz11_latest,6,-1,48006,end_of_ATG
ENSDART00000131010,ensembl_GRCz11_latest,6,-1,42502,start_of_STOP
ENSDART00000181237,ensembl_GRCz11_latest,3,1,4997547,end_of_ATG
ENSDART00000181237,ensembl_GRCz11_latest,3,1,4998032,start_of_STOP
ENSDART00000078221,ensembl_GRCz11_latest,3,1,54849599,end_of_ATG
ENSDART00000078221,ensembl_GRCz11_latest,3,1,54871476,start_of_STOP
ENSDART00000080850,ensembl_GRCz11_latest,2,1,53116958,end_of_ATG
ENSDART00000080850,ensembl_GRCz11_latest,2,1,53122176,start_of_STOP
ENSDART00000057370,ensembl_GRCz11_latest,13,1,33452098,end_of_ATG
ENSDART00000057370,ensembl_GRCz11_latest,13,1,33458788,start_of_STOP
ENSDART00000023521,ensembl_GRCz11_latest,22,1,21305745,end_of_ATG
ENSDART00000023521,ensembl_GRCz11_latest,22,1,21311511,start_of_STOP
ENSDART00000160074,ensembl_GRCz11_latest,8,-1,53959438,end_of_ATG
ENSDART00000160074,ensembl_GRCz11_latest,8,-1,53948740,start_of_STOP
ENSDART00000191839,ensembl_GRCz11_latest,5,1,32490597,end_of_ATG
ENSDART00000191839,ensembl_GRCz11_latest,5,1,32498533,start_of_STOP
ENSDART00000181853,ensembl_GRCz11_latest,KZ116046.1,-1,5464,end_of_ATG
ENSDART00000181853,ensembl_GRCz11_latest,KZ116046.1,-1,2864,start_of_STOP
ENSDART00000099276,ensembl_GRCz11_latest,9,1,56235469,end_of_ATG
ENSDART00000099276,ensembl_GRCz11_latest,9,1,56244813,start_of_STOP
ENSDART00000113616,ensembl_GRCz11_latest,3,1,3469701,end_of_ATG
ENSDART00000113616,ensembl_GRCz11_latest,3,1,3481702,start_of_STOP
ENSDART00000193402,ensembl_GRCz11_latest,3,1,1725833,end_of_ATG
ENSDART00000193402,ensembl_GRCz11_latest,3,1,1729581,start_of_STOP
ENSDART00000165319,ensembl_GRCz11_latest,3,-1,48980317,end_of_ATG
ENSDART00000165319,ensembl_GRCz11_latest,3,-1,48965925,start_of_STOP
ENSDART00000180944,ensembl_GRCz11_latest,23,1,35451052,end_of_ATG
ENSDART00000180944,ensembl_GRCz11_latest,23,1,35498274,start_of_STOP
ENSDART00000166485,ensembl_GRCz11_latest,4,1,32567720,end_of_ATG
ENSDART00000166485,ensembl_GRCz11_latest,4,1,32589636,start_of_STOP
ENSDART00000185549,ensembl_GRCz11_latest,10,-1,22497978,end_of_ATG
ENSDART00000185549,ensembl_GRCz11_latest,10,-1,22494828,start_of_STOP
ENSDART00000112227,ensembl_GRCz11_latest,2,1,6734706,end_of_ATG
ENSDART00000112227,ensembl_GRCz11_latest,2,1,6805368,start_of_STOP
ENSDART00000167177,ensembl_GRCz11_latest,3,1,12554924,end_of_ATG
ENSDART00000167177,ensembl_GRCz11_latest,3,1,12585613,start_of_STOP
ENSDART00000161612,ensembl_GRCz11_latest,3,-1,24680506,end_of_ATG
ENSDART00000161612,ensembl_GRCz11_latest,3,-1,24675127,start_of_STOP
ENSDART00000185954,ensembl_GRCz11_latest,3,1,31178001,end_of_ATG
ENSDART00000185954,ensembl_GRCz11_latest,3,1,31187531,start_of_STOP
ENSDART00000101012,ensembl_GRCz11_latest,10,1,2600832,end_of_ATG
ENSDART00000101012,ensembl_GRCz11_latest,10,1,2667206,start_of_STOP
ENSDART00000182544,ensembl_GRCz11_latest,2,-1,56431208,end_of_ATG
ENSDART00000182544,ensembl_GRCz11_latest,2,-1,56430943,start_of_STOP
ENSDART00000186849,ensembl_GRCz11_latest,3,-1,3496736,end_of_ATG
ENSDART00000186849,ensembl_GRCz11_latest,3,-1,3489458,start_of_STOP
ENSDART00000162569,ensembl_GRCz11_latest,4,1,40541017,end_of_ATG
ENSDART00000162569,ensembl_GRCz11_latest,4,1,40621754,start_of_STOP
ENSDART00000159287,ensembl_GRCz11_latest,18,1,50924558,end_of_ATG
ENSDART00000159287,ensembl_GRCz11_latest,18,1,50936342,start_of_STOP
ENSDART00000081779,ensembl_GRCz11_latest,19,1,1005943,end_of_ATG
ENSDART00000081779,ensembl_GRCz11_latest,19,1,1010471,start_of_STOP
ENSDART00000168579,ensembl_GRCz11_latest,2,-1,55779925,end_of_ATG
ENSDART00000168579,ensembl_GRCz11_latest,2,-1,55751968,start_of_STOP
ENSDART00000158411,ensembl_GRCz11_latest,11,1,27134137,end_of_ATG
ENSDART00000158411,ensembl_GRCz11_latest,11,1,27197377,start_of_STOP
ENSDART00000158047,ensembl_GRCz11_latest,16,-1,53799955,end_of_ATG
ENSDART00000158047,ensembl_GRCz11_latest,16,-1,53737172,start_of_STOP
ENSDART00000086166,ensembl_GRCz11_latest,11,1,141506,end_of_ATG
ENSDART00000086166,ensembl_GRCz11_latest,11,1,159326,start_of_STOP
ENSDART00000186502,ensembl_GRCz11_latest,17,1,53356405,end_of_ATG
ENSDART00000186502,ensembl_GRCz11_latest,17,1,53364188,start_of_STOP
ENSDART00000192446,ensembl_GRCz11_latest,14,-1,2036454,end_of_ATG
ENSDART00000192446,ensembl_GRCz11_latest,14,-1,2035751,start_of_STOP
ENSDART00000099528,ensembl_GRCz11_latest,21,1,44687835,end_of_ATG
ENSDART00000099528,ensembl_GRCz11_latest,21,1,44688763,start_of_STOP
ENSDART00000179045,ensembl_GRCz11_latest,14,1,26229300,end_of_ATG
ENSDART00000179045,ensembl_GRCz11_latest,14,1,26231916,start_of_STOP
ENSDART00000167823,ensembl_GRCz11_latest,7,-1,71501968,end_of_ATG
ENSDART00000167823,ensembl_GRCz11_latest,7,-1,71494248,start_of_STOP
ENSDART00000188561,ensembl_GRCz11_latest,24,1,38216342,end_of_ATG
ENSDART00000188561,ensembl_GRCz11_latest,24,1,38216715,start_of_STOP
ENSDART00000181634,ensembl_GRCz11_latest,16,-1,31644468,end_of_ATG
ENSDART00000181634,ensembl_GRCz11_latest,16,-1,31640394,start_of_STOP
ENSDART00000164752,ensembl_GRCz11_latest,3,-1,584948,end_of_ATG
ENSDART00000164752,ensembl_GRCz11_latest,3,-1,580353,start_of_STOP
ENSDART00000100516,ensembl_GRCz11_latest,8,-1,18667544,end_of_ATG
ENSDART00000100516,ensembl_GRCz11_latest,8,-1,18650897,start_of_STOP
ENSDART00000162891,ensembl_GRCz11_latest,7,1,69019853,end_of_ATG
ENSDART00000162891,ensembl_GRCz11_latest,7,1,69047482,start_of_STOP
ENSDART00000078086,ensembl_GRCz11_latest,15,-1,44116680,end_of_ATG
ENSDART00000078086,ensembl_GRCz11_latest,15,-1,44106643,start_of_STOP
ENSDART00000025423,ensembl_GRCz11_latest,18,-1,45761684,end_of_ATG
ENSDART00000025423,ensembl_GRCz11_latest,18,-1,45734649,start_of_STOP
ENSDART00000181075,ensembl_GRCz11_latest,4,1,72205925,end_of_ATG
ENSDART00000181075,ensembl_GRCz11_latest,4,1,72217789,start_of_STOP
ENSDART00000082830,ensembl_GRCz11_latest,7,1,56735234,end_of_ATG
ENSDART00000082830,ensembl_GRCz11_latest,7,1,56746336,start_of_STOP
ENSDART00000159169,ensembl_GRCz11_latest,11,-1,55222,end_of_ATG
ENSDART00000159169,ensembl_GRCz11_latest,11,-1,33132,start_of_STOP
ENSDART00000191250,ensembl_GRCz11_latest,8,1,36339486,end_of_ATG
ENSDART00000191250,ensembl_GRCz11_latest,8,1,36340021,start_of_STOP
ENSDART00000178395,ensembl_GRCz11_latest,10,1,21511762,end_of_ATG
ENSDART00000178395,ensembl_GRCz11_latest,10,1,21520751,start_of_STOP
ENSDART00000060527,ensembl_GRCz11_latest,3,1,62127174,end_of_ATG
ENSDART00000060527,ensembl_GRCz11_latest,3,1,62138839,start_of_STOP
ENSDART00000186307,ensembl_GRCz11_latest,24,-1,32582655,end_of_ATG
ENSDART00000186307,ensembl_GRCz11_latest,24,-1,32574222,start_of_STOP
ENSDART00000014877,ensembl_GRCz11_latest,15,1,39096738,end_of_ATG
ENSDART00000014877,ensembl_GRCz11_latest,15,1,39228062,start_of_STOP
ENSDART00000161495,ensembl_GRCz11_latest,KN149959.1,1,25298,end_of_ATG
ENSDART00000161495,ensembl_GRCz11_latest,KN149959.1,1,34250,start_of_STOP
ENSDART00000024777,ensembl_GRCz11_latest,19,1,47783186,end_of_ATG
ENSDART00000024777,ensembl_GRCz11_latest,19,1,47787123,start_of_STOP
ENSDART00000182817,ensembl_GRCz11_latest,21,1,4378570,end_of_ATG
ENSDART00000182817,ensembl_GRCz11_latest,21,1,4378827,start_of_STOP
ENSDART00000172804,ensembl_GRCz11_latest,7,1,13756618,end_of_ATG
