Gene stable ID,Gene stable ID version,Transcript stable ID,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSG00000182853,ENSG00000182853.12,ENST00000328739,ENST00000328739,ENST00000328739.6,1,protein_coding
ENSG00000182327,ENSG00000182327.8,ENST00000331264,ENST00000331264,ENST00000331264.8,1,protein_coding
ENSG00000163217,ENSG00000163217.2,ENST00000295379,ENST00000295379,ENST00000295379.2,1,protein_coding
ENSG00000142507,ENSG00000142507.10,ENST00000270586,ENST00000270586,ENST00000270586.8,1,protein_coding
ENSG00000266472,ENSG00000266472.6,ENST00000614145,ENST00000614145,ENST00000614145.5,1,protein_coding
ENSG00000262165,ENSG00000262165.2,ENST00000635921,ENST00000635921,ENST00000635921.1,1,protein_coding
ENSG00000213139,ENSG00000213139.8,ENST00000307944,ENST00000307944,ENST00000307944.6,1,protein_coding
ENSG00000183607,ENSG00000183607.10,ENST00000328895,ENST00000328895,ENST00000328895.9,1,protein_coding
ENSG00000113838,ENSG00000113838.13,ENST00000338733,ENST00000338733,ENST00000338733.10,1,protein_coding
ENSG00000169605,ENSG00000169605.7,ENST00000377938,ENST00000377938,ENST00000377938.4,1,protein_coding
ENSG00000283149,ENSG00000283149.1,ENST00000418776,ENST00000418776,ENST00000418776.1,1,protein_coding
ENSG00000150433,ENSG00000150433.10,ENST00000682305,ENST00000682305,ENST00000682305.1,1,protein_coding
ENSG00000145192,ENSG00000145192.13,ENST00000411641,ENST00000411641,ENST00000411641.7,1,protein_coding
ENSG00000160460,ENSG00000160460.17,ENST00000598249,ENST00000598249,ENST00000598249.6,1,protein_coding
ENSG00000117834,ENSG00000117834.13,ENST00000438567,ENST00000438567,ENST00000438567.7,1,protein_coding
ENSG00000090512,ENSG00000090512.12,ENST00000265029,ENST00000265029,ENST00000265029.8,1,protein_coding
ENSG00000129219,ENSG00000129219.14,ENST00000263088,ENST00000263088,ENST00000263088.11,1,protein_coding
ENSG00000167468,ENSG00000167468.19,ENST00000354171,ENST00000354171,ENST00000354171.13,1,protein_coding
ENSG00000113905,ENSG00000113905.5,ENST00000232003,ENST00000232003,ENST00000232003.5,1,protein_coding
ENSG00000117625,ENSG00000117625.14,ENST00000419091,ENST00000419091,ENST00000419091.7,1,protein_coding
ENSG00000110693,ENSG00000110693.19,ENST00000683767,ENST00000683767,ENST00000683767.1,1,protein_coding
ENSG00000173237,ENSG00000173237.5,ENST00000683896,ENST00000683896,ENST00000683896.1,1,protein_coding
ENSG00000180988,ENSG00000180988.3,ENST00000317037,ENST00000317037,ENST00000317037.3,1,protein_coding
ENSG00000257017,ENSG00000257017.10,ENST00000355906,ENST00000355906,ENST00000355906.10,1,protein_coding
ENSG00000179902,ENSG00000179902.13,ENST00000369948,ENST00000369948,ENST00000369948.8,1,protein_coding
ENSG00000020633,ENSG00000020633.19,ENST00000308873,ENST00000308873,ENST00000308873.11,1,protein_coding
ENSG00000169604,ENSG00000169604.21,ENST00000303714,ENST00000303714,ENST00000303714.9,1,protein_coding
ENSG00000198064,ENSG00000198064.14,ENST00000520915,ENST00000520915,ENST00000520915.5,1,protein_coding
ENSG00000162009,ENSG00000162009.9,ENST00000689027,ENST00000689027,ENST00000689027.1,1,protein_coding
ENSG00000068903,ENSG00000068903.21,ENST00000249396,ENST00000249396,ENST00000249396.12,1,protein_coding
ENSG00000103449,ENSG00000103449.13,ENST00000251020,ENST00000251020,ENST00000251020.9,1,protein_coding
ENSG00000172016,ENSG00000172016.16,ENST00000305165,ENST00000305165,ENST00000305165.3,1,protein_coding
ENSG00000180096,ENSG00000180096.13,ENST00000321367,ENST00000321367,ENST00000321367.8,1,protein_coding
ENSG00000162951,ENSG00000162951.11,ENST00000295057,ENST00000295057,ENST00000295057.4,1,protein_coding
ENSG00000091181,ENSG00000091181.20,ENST00000446632,ENST00000446632,ENST00000446632.7,1,protein_coding
ENSG00000137491,ENSG00000137491.15,ENST00000289575,ENST00000289575,ENST00000289575.10,1,protein_coding
ENSG00000105136,ENSG00000105136.22,ENST00000221735,ENST00000221735,ENST00000221735.12,1,protein_coding
ENSG00000261594,ENSG00000261594.4,ENST00000562197,ENST00000562197,ENST00000562197.3,1,protein_coding
ENSG00000087470,ENSG00000087470.19,ENST00000549701,ENST00000549701,ENST00000549701.6,1,protein_coding
ENSG00000141503,ENSG00000141503.17,ENST00000355280,ENST00000355280,ENST00000355280.11,1,protein_coding
ENSG00000072756,ENSG00000072756.17,ENST00000251607,ENST00000251607,ENST00000251607.11,1,protein_coding
ENSG00000066032,ENSG00000066032.19,ENST00000402739,ENST00000402739,ENST00000402739.9,1,protein_coding
ENSG00000104783,ENSG00000104783.15,ENST00000648319,ENST00000648319,ENST00000648319.1,1,protein_coding
ENSG00000121766,ENSG00000121766.16,ENST00000344147,ENST00000344147,ENST00000344147.10,1,protein_coding
ENSG00000067560,ENSG00000067560.14,ENST00000418115,ENST00000418115,ENST00000418115.6,1,protein_coding
ENSG00000115267,ENSG00000115267.9,ENST00000649979,ENST00000649979,ENST00000649979.2,1,protein_coding
ENSG00000198453,ENSG00000198453.14,ENST00000333987,ENST00000333987,ENST00000333987.12,1,protein_coding
ENSG00000115271,ENSG00000115271.11,ENST00000437150,ENST00000437150,ENST00000437150.7,1,protein_coding
ENSG00000137486,ENSG00000137486.17,ENST00000420843,ENST00000420843,ENST00000420843.7,1,protein_coding
ENSG00000170684,ENSG00000170684.10,ENST00000303809,ENST00000303809,ENST00000303809.7,1,protein_coding
ENSG00000186838,ENSG00000186838.14,ENST00000335426,ENST00000335426,ENST00000335426.8,1,protein_coding
ENSG00000213967,ENSG00000213967.12,ENST00000594466,ENST00000594466,ENST00000594466.6,1,protein_coding
ENSG00000143157,ENSG00000143157.12,ENST00000367876,ENST00000367876,ENST00000367876.9,1,protein_coding
ENSG00000149243,ENSG00000149243.17,ENST00000539798,ENST00000539798,ENST00000539798.3,1,protein_coding
ENSG00000188171,ENSG00000188171.17,ENST00000601440,ENST00000601440,ENST00000601440.6,1,protein_coding
ENSG00000130518,ENSG00000130518.18,ENST00000392413,ENST00000392413,ENST00000392413.5,1,protein_coding
ENSG00000213973,ENSG00000213973.10,ENST00000596209,ENST00000596209,ENST00000596209.4,1,protein_coding
ENSG00000197808,ENSG00000197808.13,ENST00000588268,ENST00000588268,ENST00000588268.6,1,protein_coding
ENSG00000111490,ENSG00000111490.15,ENST00000539867,ENST00000539867,ENST00000539867.6,1,protein_coding
ENSG00000108556,ENSG00000108556.10,ENST00000649488,ENST00000649488,ENST00000649488.2,1,protein_coding
ENSG00000177646,ENSG00000177646.20,ENST00000308982,ENST00000308982,ENST00000308982.12,1,protein_coding
ENSG00000205710,ENSG00000205710.4,ENST00000381365,ENST00000381365,ENST00000381365.4,1,protein_coding
ENSG00000169704,ENSG00000169704.5,ENST00000307395,ENST00000307395,ENST00000307395.5,1,protein_coding
ENSG00000157322,ENSG00000157322.18,ENST00000288040,ENST00000288040,ENST00000288040.11,1,protein_coding
ENSG00000108784,ENSG00000108784.10,ENST00000225927,ENST00000225927,ENST00000225927.7,1,protein_coding
ENSG00000160058,ENSG00000160058.19,ENST00000455895,ENST00000455895,ENST00000455895.7,1,protein_coding
ENSG00000064309,ENSG00000064309.16,ENST00000531738,ENST00000531738,ENST00000531738.6,1,protein_coding
ENSG00000157368,ENSG00000157368.12,ENST00000288098,ENST00000288098,ENST00000288098.7,1,protein_coding
ENSG00000172780,ENSG00000172780.17,ENST00000315150,ENST00000315150,ENST00000315150.10,1,protein_coding
ENSG00000055332,ENSG00000055332.19,ENST00000233057,ENST00000233057,ENST00000233057.9,1,protein_coding
ENSG00000116176,ENSG00000116176.7,ENST00000234798,ENST00000234798,ENST00000234798.5,1,protein_coding
ENSG00000103154,ENSG00000103154.10,ENST00000305202,ENST00000305202,ENST00000305202.9,1,protein_coding
ENSG00000108786,ENSG00000108786.11,ENST00000585807,ENST00000585807,ENST00000585807.6,1,protein_coding
ENSG00000261796,ENSG00000261796.1,ENST00000418265,ENST00000418265,ENST00000418265.1,1,protein_coding
ENSG00000110700,ENSG00000110700.7,ENST00000525634,ENST00000525634,ENST00000525634.6,1,protein_coding
ENSG00000115286,ENSG00000115286.21,ENST00000233627,ENST00000233627,ENST00000233627.14,1,protein_coding
ENSG00000149926,ENSG00000149926.14,ENST00000380495,ENST00000380495,ENST00000380495.9,1,protein_coding
ENSG00000120798,ENSG00000120798.17,ENST00000333003,ENST00000333003,ENST00000333003.10,1,protein_coding
ENSG00000162873,ENSG00000162873.15,ENST00000367155,ENST00000367155,ENST00000367155.8,1,protein_coding
ENSG00000077232,ENSG00000077232.19,ENST00000264065,ENST00000264065,ENST00000264065.12,1,protein_coding
ENSG00000068120,ENSG00000068120.15,ENST00000393818,ENST00000393818,ENST00000393818.3,1,protein_coding
ENSG00000240682,ENSG00000240682.10,ENST00000393295,ENST00000393295,ENST00000393295.8,1,protein_coding
ENSG00000087088,ENSG00000087088.21,ENST00000345358,ENST00000345358,ENST00000345358.12,1,protein_coding
ENSG00000140943,ENSG00000140943.18,ENST00000343411,ENST00000343411,ENST00000343411.8,1,protein_coding
ENSG00000162998,ENSG00000162998.5,ENST00000295113,ENST00000295113,ENST00000295113.5,1,protein_coding
ENSG00000184752,ENSG00000184752.14,ENST00000327772,ENST00000327772,ENST00000327772.7,1,protein_coding
ENSG00000011405,ENSG00000011405.14,ENST00000691414,ENST00000691414,ENST00000691414.1,1,protein_coding
ENSG00000204869,ENSG00000204869.9,ENST00000377697,ENST00000377697,ENST00000377697.2,1,protein_coding
ENSG00000131470,ENSG00000131470.15,ENST00000393795,ENST00000393795,ENST00000393795.8,1,protein_coding
ENSG00000110011,ENSG00000110011.14,ENST00000628077,ENST00000628077,ENST00000628077.3,1,protein_coding
ENSG00000188293,ENSG00000188293.6,ENST00000437936,ENST00000437936,ENST00000437936.2,1,protein_coding
ENSG00000162614,ENSG00000162614.19,ENST00000334785,ENST00000334785,ENST00000334785.12,1,protein_coding
ENSG00000180532,ENSG00000180532.12,ENST00000318203,ENST00000318203,ENST00000318203.9,1,protein_coding
ENSG00000103035,ENSG00000103035.11,ENST00000219313,ENST00000219313,ENST00000219313.9,1,protein_coding
ENSG00000182315,ENSG00000182315.10,ENST00000333843,ENST00000333843,ENST00000333843.9,1,protein_coding
ENSG00000156603,ENSG00000156603.20,ENST00000431606,ENST00000431606,ENST00000431606.5,1,protein_coding
ENSG00000172425,ENSG00000172425.12,ENST00000302783,ENST00000302783,ENST00000302783.10,1,protein_coding
ENSG00000049540,ENSG00000049540.19,ENST00000252034,ENST00000252034,ENST00000252034.12,1,protein_coding
ENSG00000211456,ENSG00000211456.13,ENST00000389061,ENST00000389061,ENST00000389061.10,1,protein_coding
ENSG00000022840,ENSG00000022840.17,ENST00000325954,ENST00000325954,ENST00000325954.9,1,protein_coding
ENSG00000141699,ENSG00000141699.11,ENST00000309428,ENST00000309428,ENST00000309428.10,1,protein_coding
ENSG00000160781,ENSG00000160781.17,ENST00000292291,ENST00000292291,ENST00000292291.10,1,protein_coding
ENSG00000140839,ENSG00000140839.13,ENST00000682950,ENST00000682950,ENST00000682950.1,1,protein_coding
ENSG00000196436,ENSG00000196436.9,ENST00000692376,ENST00000692376,ENST00000692376.1,1,protein_coding
ENSG00000037042,ENSG00000037042.9,ENST00000251412,ENST00000251412,ENST00000251412.8,1,protein_coding
ENSG00000214300,ENSG00000214300.7,ENST00000332397,ENST00000332397,ENST00000332397.6,1,protein_coding
ENSG00000140798,ENSG00000140798.17,ENST00000311303,ENST00000311303,ENST00000311303.8,1,protein_coding
ENSG00000288623,ENSG00000288623.1,ENST00000675818,ENST00000675818,ENST00000675818.1,1,protein_coding
ENSG00000068137,ENSG00000068137.15,ENST00000591022,ENST00000591022,ENST00000591022.6,1,protein_coding
ENSG00000163817,ENSG00000163817.16,ENST00000358525,ENST00000358525,ENST00000358525.9,1,protein_coding
ENSG00000172215,ENSG00000172215.6,ENST00000304552,ENST00000304552,ENST00000304552.5,1,protein_coding
ENSG00000205084,ENSG00000205084.12,ENST00000258173,ENST00000258173,ENST00000258173.11,1,protein_coding
ENSG00000135250,ENSG00000135250.17,ENST00000393651,ENST00000393651,ENST00000393651.8,1,protein_coding
ENSG00000143344,ENSG00000143344.16,ENST00000360851,ENST00000360851,ENST00000360851.4,1,protein_coding
ENSG00000142748,ENSG00000142748.13,ENST00000270879,ENST00000270879,ENST00000270879.9,1,protein_coding
ENSG00000149582,ENSG00000149582.16,ENST00000313236,ENST00000313236,ENST00000313236.10,1,protein_coding
ENSG00000075415,ENSG00000075415.15,ENST00000552981,ENST00000552981,ENST00000552981.6,1,protein_coding
ENSG00000103363,ENSG00000103363.16,ENST00000409906,ENST00000409906,ENST00000409906.9,1,protein_coding
ENSG00000103044,ENSG00000103044.11,ENST00000569188,ENST00000569188,ENST00000569188.6,1,protein_coding
ENSG00000184500,ENSG00000184500.16,ENST00000394236,ENST00000394236,ENST00000394236.9,1,protein_coding
ENSG00000168802,ENSG00000168802.14,ENST00000448552,ENST00000448552,ENST00000448552.7,1,protein_coding
ENSG00000162613,ENSG00000162613.17,ENST00000370768,ENST00000370768,ENST00000370768.7,1,protein_coding
ENSG00000286140,ENSG00000286140.2,ENST00000519520,ENST00000519520,ENST00000519520.7,1,protein_coding
ENSG00000005483,ENSG00000005483.22,ENST00000311117,ENST00000311117,ENST00000311117.8,1,protein_coding
ENSG00000196218,ENSG00000196218.14,ENST00000359596,ENST00000359596,ENST00000359596.8,1,protein_coding
ENSG00000198736,ENSG00000198736.13,ENST00000361871,ENST00000361871,ENST00000361871.8,1,protein_coding
ENSG00000178750,ENSG00000178750.3,ENST00000315099,ENST00000315099,ENST00000315099.3,1,protein_coding
ENSG00000178700,ENSG00000178700.9,ENST00000314636,ENST00000314636,ENST00000314636.3,1,protein_coding
ENSG00000289360,ENSG00000289360.1,ENST00000685210,ENST00000685210,ENST00000685210.1,1,protein_coding
ENSG00000288914,ENSG00000288914.1,ENST00000688005,ENST00000688005,ENST00000688005.1,1,protein_coding
ENSG00000205238,ENSG00000205238.11,ENST00000691607,ENST00000691607,ENST00000691607.1,1,protein_coding
ENSG00000140986,ENSG00000140986.8,ENST00000268661,ENST00000268661,ENST00000268661.8,1,protein_coding
ENSG00000116882,ENSG00000116882.15,ENST00000325945,ENST00000325945,ENST00000325945.4,1,protein_coding
ENSG00000178694,ENSG00000178694.10,ENST00000314622,ENST00000314622,ENST00000314622.9,1,protein_coding
ENSG00000224420,ENSG00000224420.4,ENST00000420022,ENST00000420022,ENST00000420022.4,1,protein_coding
ENSG00000173678,ENSG00000173678.15,ENST00000507450,ENST00000507450,ENST00000507450.6,1,protein_coding
ENSG00000118096,ENSG00000118096.10,ENST00000264021,ENST00000264021,ENST00000264021.8,1,protein_coding
ENSG00000170092,ENSG00000170092.15,ENST00000625065,ENST00000625065,ENST00000625065.4,1,protein_coding
ENSG00000262461,ENSG00000262461.7,ENST00000575125,ENST00000575125,ENST00000575125.6,1,protein_coding
ENSG00000140990,ENSG00000140990.15,ENST00000268668,ENST00000268668,ENST00000268668.11,1,protein_coding
ENSG00000275976,ENSG00000275976.6,ENST00000340073,ENST00000340073,ENST00000340073.9,1,protein_coding
ENSG00000286038,ENSG00000286038.2,ENST00000652175,ENST00000652175,ENST00000652175.2,1,protein_coding
ENSG00000286014,ENSG00000286014.2,ENST00000612377,ENST00000612377,ENST00000612377.3,1,protein_coding
ENSG00000185040,ENSG00000185040.14,ENST00000633306,ENST00000633306,ENST00000633306.2,1,protein_coding
ENSG00000197658,ENSG00000197658.9,ENST00000612278,ENST00000612278,ENST00000612278.4,1,protein_coding
ENSG00000186645,ENSG00000186645.11,ENST00000671986,ENST00000671986,ENST00000671986.3,1,protein_coding
ENSG00000099308,ENSG00000099308.11,ENST00000687212,ENST00000687212,ENST00000687212.1,1,protein_coding
ENSG00000205482,ENSG00000205482.11,ENST00000510091,ENST00000510091,ENST00000510091.4,1,protein_coding
ENSG00000198758,ENSG00000198758.11,ENST00000361965,ENST00000361965,ENST00000361965.9,1,protein_coding
ENSG00000136206,ENSG00000136206.5,ENST00000693451,ENST00000693451,ENST00000693451.1,1,protein_coding
ENSG00000275395,ENSG00000275395.7,ENST00000616721,ENST00000616721,ENST00000616721.6,1,protein_coding
ENSG00000049247,ENSG00000049247.14,ENST00000361696,ENST00000361696,ENST00000361696.10,1,protein_coding
ENSG00000198851,ENSG00000198851.10,ENST00000361763,ENST00000361763,ENST00000361763.9,1,protein_coding
ENSG00000141279,ENSG00000141279.17,ENST00000322157,ENST00000322157,ENST00000322157.9,1,protein_coding
ENSG00000161681,ENSG00000161681.17,ENST00000293441,ENST00000293441,ENST00000293441.6,1,protein_coding
ENSG00000117569,ENSG00000117569.19,ENST00000674951,ENST00000674951,ENST00000674951.1,1,protein_coding
ENSG00000181733,ENSG00000181733.4,ENST00000641125,ENST00000641125,ENST00000641125.1,1,protein_coding
ENSG00000140988,ENSG00000140988.16,ENST00000343262,ENST00000343262,ENST00000343262.9,1,protein_coding
ENSG00000170923,ENSG00000170923.4,ENST00000641081,ENST00000641081,ENST00000641081.1,1,protein_coding
ENSG00000176695,ENSG00000176695.8,ENST00000585993,ENST00000585993,ENST00000585993.3,1,protein_coding
ENSG00000186567,ENSG00000186567.14,ENST00000358777,ENST00000358777,ENST00000358777.10,1,protein_coding
ENSG00000169379,ENSG00000169379.17,ENST00000394222,ENST00000394222,ENST00000394222.8,1,protein_coding
ENSG00000142856,ENSG00000142856.17,ENST00000271002,ENST00000271002,ENST00000271002.15,1,protein_coding
ENSG00000179580,ENSG00000179580.10,ENST00000569714,ENST00000569714,ENST00000569714.6,1,protein_coding
ENSG00000204866,ENSG00000204866.9,ENST00000377693,ENST00000377693,ENST00000377693.5,1,protein_coding
ENSG00000187135,ENSG00000187135.8,ENST00000335523,ENST00000335523,ENST00000335523.8,1,protein_coding
ENSG00000167895,ENSG00000167895.15,ENST00000318430,ENST00000318430,ENST00000318430.10,1,protein_coding
ENSG00000141854,ENSG00000141854.10,ENST00000587086,ENST00000587086,ENST00000587086.3,1,protein_coding
ENSG00000170948,ENSG00000170948.4,ENST00000595891,ENST00000595891,ENST00000595891.2,1,protein_coding
ENSG00000105352,ENSG00000105352.11,ENST00000221954,ENST00000221954,ENST00000221954.7,1,protein_coding
ENSG00000158022,ENSG00000158022.7,ENST00000374272,ENST00000374272,ENST00000374272.4,1,protein_coding
ENSG00000116396,ENSG00000116396.15,ENST00000438661,ENST00000438661,ENST00000438661.3,1,protein_coding
ENSG00000167900,ENSG00000167900.12,ENST00000301634,ENST00000301634,ENST00000301634.12,1,protein_coding
ENSG00000105737,ENSG00000105737.10,ENST00000593562,ENST00000593562,ENST00000593562.6,1,protein_coding
ENSG00000106290,ENSG00000106290.16,ENST00000453269,ENST00000453269,ENST00000453269.7,1,protein_coding
ENSG00000183751,ENSG00000183751.16,ENST00000568546,ENST00000568546,ENST00000568546.6,1,protein_coding
ENSG00000114812,ENSG00000114812.13,ENST00000325123,ENST00000325123,ENST00000325123.5,1,protein_coding
ENSG00000089685,ENSG00000089685.15,ENST00000350051,ENST00000350051,ENST00000350051.8,1,protein_coding
ENSG00000197461,ENSG00000197461.13,ENST00000402802,ENST00000402802,ENST00000402802.7,1,protein_coding
ENSG00000058668,ENSG00000058668.15,ENST00000357681,ENST00000357681,ENST00000357681.10,1,protein_coding
ENSG00000118058,ENSG00000118058.24,ENST00000534358,ENST00000534358,ENST00000534358.8,1,protein_coding
ENSG00000176532,ENSG00000176532.4,ENST00000319694,ENST00000319694,ENST00000319694.3,1,protein_coding
ENSG00000184619,ENSG00000184619.8,ENST00000396267,ENST00000396267,ENST00000396267.3,1,protein_coding
ENSG00000072071,ENSG00000072071.17,ENST00000361434,ENST00000361434,ENST00000361434.8,1,protein_coding
ENSG00000177469,ENSG00000177469.13,ENST00000357037,ENST00000357037,ENST00000357037.6,1,protein_coding
ENSG00000131864,ENSG00000131864.11,ENST00000254181,ENST00000254181,ENST00000254181.9,1,protein_coding
ENSG00000196408,ENSG00000196408.12,ENST00000356120,ENST00000356120,ENST00000356120.9,1,protein_coding
ENSG00000132017,ENSG00000132017.11,ENST00000254337,ENST00000254337,ENST00000254337.11,1,protein_coding
ENSG00000164532,ENSG00000164532.11,ENST00000408931,ENST00000408931,ENST00000408931.4,1,protein_coding
ENSG00000163875,ENSG00000163875.16,ENST00000296214,ENST00000296214,ENST00000296214.10,1,protein_coding
ENSG00000269526,ENSG00000269526.2,ENST00000602168,ENST00000602168,ENST00000602168.2,1,protein_coding
ENSG00000174521,ENSG00000174521.8,ENST00000311308,ENST00000311308,ENST00000311308.7,1,protein_coding
ENSG00000116726,ENSG00000116726.5,ENST00000357726,ENST00000357726,ENST00000357726.5,1,protein_coding
ENSG00000282872,ENSG00000282872.2,ENST00000634842,ENST00000634842,ENST00000634842.2,1,protein_coding
ENSG00000077009,ENSG00000077009.14,ENST00000168977,ENST00000168977,ENST00000168977.7,1,protein_coding
ENSG00000127561,ENSG00000127561.16,ENST00000248121,ENST00000248121,ENST00000248121.7,1,protein_coding
ENSG00000198821,ENSG00000198821.11,ENST00000362089,ENST00000362089,ENST00000362089.10,1,protein_coding
ENSG00000183971,ENSG00000183971.10,ENST00000566435,ENST00000566435,ENST00000566435.4,1,protein_coding
ENSG00000093183,ENSG00000093183.14,ENST00000264454,ENST00000264454,ENST00000264454.8,1,protein_coding
ENSG00000173572,ENSG00000173572.12,ENST00000342929,ENST00000342929,ENST00000342929.4,1,protein_coding
ENSG00000182566,ENSG00000182566.15,ENST00000328853,ENST00000328853,ENST00000328853.11,1,protein_coding
ENSG00000135365,ENSG00000135365.17,ENST00000676320,ENST00000676320,ENST00000676320.1,1,protein_coding
ENSG00000008324,ENSG00000008324.12,ENST00000011691,ENST00000011691,ENST00000011691.6,1,protein_coding
ENSG00000157119,ENSG00000157119.12,ENST00000287777,ENST00000287777,ENST00000287777.5,1,protein_coding
ENSG00000120868,ENSG00000120868.14,ENST00000551964,ENST00000551964,ENST00000551964.6,1,protein_coding
ENSG00000131238,ENSG00000131238.18,ENST00000642050,ENST00000642050,ENST00000642050.2,1,protein_coding
ENSG00000065054,ENSG00000065054.14,ENST00000424542,ENST00000424542,ENST00000424542.7,1,protein_coding
ENSG00000111269,ENSG00000111269.3,ENST00000228865,ENST00000228865,ENST00000228865.3,1,protein_coding
ENSG00000183150,ENSG00000183150.8,ENST00000651487,ENST00000651487,ENST00000651487.1,1,protein_coding
ENSG00000214872,ENSG00000214872.9,ENST00000527972,ENST00000527972,ENST00000527972.6,1,protein_coding
ENSG00000232268,ENSG00000232268.7,ENST00000530443,ENST00000530443,ENST00000530443.4,1,protein_coding
ENSG00000010282,ENSG00000010282.15,ENST00000441594,ENST00000441594,ENST00000441594.6,1,protein_coding
ENSG00000167346,ENSG00000167346.9,ENST00000380390,ENST00000380390,ENST00000380390.6,1,protein_coding
ENSG00000178878,ENSG00000178878.13,ENST00000356591,ENST00000356591,ENST00000356591.5,1,protein_coding
ENSG00000176922,ENSG00000176922.5,ENST00000322101,ENST00000322101,ENST00000322101.5,1,protein_coding
ENSG00000174370,ENSG00000174370.12,ENST00000310799,ENST00000310799,ENST00000310799.9,1,protein_coding
ENSG00000130294,ENSG00000130294.18,ENST00000498729,ENST00000498729,ENST00000498729.9,1,protein_coding
ENSG00000065057,ENSG00000065057.9,ENST00000651570,ENST00000651570,ENST00000651570.2,1,protein_coding
ENSG00000244607,ENSG00000244607.7,ENST00000310232,ENST00000310232,ENST00000310232.11,1,protein_coding
ENSG00000011332,ENSG00000011332.22,ENST00000355526,ENST00000355526,ENST00000355526.10,1,protein_coding
ENSG00000280571,ENSG00000280571.2,ENST00000648550,ENST00000648550,ENST00000648550.1,1,protein_coding
ENSG00000181061,ENSG00000181061.14,ENST00000321331,ENST00000321331,ENST00000321331.12,1,protein_coding
ENSG00000213782,ENSG00000213782.7,ENST00000358007,ENST00000358007,ENST00000358007.7,1,protein_coding
ENSG00000167962,ENSG00000167962.15,ENST00000562103,ENST00000562103,ENST00000562103.2,1,protein_coding
ENSG00000144648,ENSG00000144648.16,ENST00000422265,ENST00000422265,ENST00000422265.6,1,protein_coding
ENSG00000099337,ENSG00000099337.5,ENST00000263372,ENST00000263372,ENST00000263372.5,1,protein_coding
ENSG00000187556,ENSG00000187556.8,ENST00000339133,ENST00000339133,ENST00000339133.6,1,protein_coding
ENSG00000180432,ENSG00000180432.6,ENST00000316161,ENST00000316161,ENST00000316161.6,1,protein_coding
ENSG00000132016,ENSG00000132016.12,ENST00000586783,ENST00000586783,ENST00000586783.6,1,protein_coding
ENSG00000114853,ENSG00000114853.15,ENST00000232974,ENST00000232974,ENST00000232974.11,1,protein_coding
ENSG00000134321,ENSG00000134321.13,ENST00000382040,ENST00000382040,ENST00000382040.4,1,protein_coding
ENSG00000285749,ENSG00000285749.2,ENST00000456080,ENST00000456080,ENST00000456080.5,1,protein_coding
ENSG00000173389,ENSG00000173389.16,ENST00000310914,ENST00000310914,ENST00000310914.10,1,protein_coding
ENSG00000184345,ENSG00000184345.5,ENST00000333127,ENST00000333127,ENST00000333127.4,1,protein_coding
ENSG00000214681,ENSG00000214681.4,ENST00000446461,ENST00000446461,ENST00000446461.2,1,protein_coding
ENSG00000110076,ENSG00000110076.20,ENST00000265459,ENST00000265459,ENST00000265459.11,1,protein_coding
ENSG00000151692,ENSG00000151692.15,ENST00000320892,ENST00000320892,ENST00000320892.11,1,protein_coding
ENSG00000041880,ENSG00000041880.15,ENST00000398755,ENST00000398755,ENST00000398755.8,1,protein_coding
ENSG00000130270,ENSG00000130270.16,ENST00000310127,ENST00000310127,ENST00000310127.10,1,protein_coding
ENSG00000135100,ENSG00000135100.19,ENST00000257555,ENST00000257555,ENST00000257555.11,1,protein_coding
ENSG00000131943,ENSG00000131943.20,ENST00000323670,ENST00000323670,ENST00000323670.14,1,protein_coding
ENSG00000157014,ENSG00000157014.11,ENST00000448281,ENST00000448281,ENST00000448281.7,1,protein_coding
ENSG00000178917,ENSG00000178917.17,ENST00000436261,ENST00000436261,ENST00000436261.6,1,protein_coding
ENSG00000197110,ENSG00000197110.10,ENST00000413851,ENST00000413851,ENST00000413851.3,1,protein_coding
ENSG00000162929,ENSG00000162929.14,ENST00000402291,ENST00000402291,ENST00000402291.6,1,protein_coding
ENSG00000171680,ENSG00000171680.23,ENST00000377728,ENST00000377728,ENST00000377728.8,1,protein_coding
ENSG00000133895,ENSG00000133895.18,ENST00000450708,ENST00000450708,ENST00000450708.7,1,protein_coding
ENSG00000263001,ENSG00000263001.8,ENST00000573035,ENST00000573035,ENST00000573035.6,1,protein_coding
ENSG00000196345,ENSG00000196345.13,ENST00000426540,ENST00000426540,ENST00000426540.6,1,protein_coding
ENSG00000156689,ENSG00000156689.7,ENST00000287275,ENST00000287275,ENST00000287275.6,1,protein_coding
ENSG00000144792,ENSG00000144792.9,ENST00000322734,ENST00000322734,ENST00000322734.2,1,protein_coding
ENSG00000196275,ENSG00000196275.16,ENST00000451013,ENST00000451013,ENST00000451013.7,1,protein_coding
ENSG00000173465,ENSG00000173465.8,ENST00000309328,ENST00000309328,ENST00000309328.8,1,protein_coding
ENSG00000214046,ENSG00000214046.9,ENST00000487416,ENST00000487416,ENST00000487416.7,1,protein_coding
ENSG00000186448,ENSG00000186448.15,ENST00000344387,ENST00000344387,ENST00000344387.9,1,protein_coding
ENSG00000123609,ENSG00000123609.11,ENST00000243346,ENST00000243346,ENST00000243346.10,1,protein_coding
ENSG00000174437,ENSG00000174437.18,ENST00000539276,ENST00000539276,ENST00000539276.7,1,protein_coding
ENSG00000176973,ENSG00000176973.8,ENST00000530349,ENST00000530349,ENST00000530349.2,1,protein_coding
