chr_part	length	gRNA_count	directory	filename
6.part55	NA	200000	gRNA.tab.gz.split	6.part55.tab.gz
6.part56	NA	200000	gRNA.tab.gz.split	6.part56.tab.gz
6.part57	NA	200000	gRNA.tab.gz.split	6.part57.tab.gz
6.part58	NA	200000	gRNA.tab.gz.split	6.part58.tab.gz
6.part59	NA	200000	gRNA.tab.gz.split	6.part59.tab.gz
6.part60	NA	200000	gRNA.tab.gz.split	6.part60.tab.gz
6.part61	NA	200000	gRNA.tab.gz.split	6.part61.tab.gz
6.part62	NA	200000	gRNA.tab.gz.split	6.part62.tab.gz
6.part63	NA	200000	gRNA.tab.gz.split	6.part63.tab.gz
6.part64	NA	200000	gRNA.tab.gz.split	6.part64.tab.gz
6.part65	NA	200000	gRNA.tab.gz.split	6.part65.tab.gz
6.part66	NA	200000	gRNA.tab.gz.split	6.part66.tab.gz
6.part67	NA	200000	gRNA.tab.gz.split	6.part67.tab.gz
6.part68	NA	200000	gRNA.tab.gz.split	6.part68.tab.gz
6.part69	NA	200000	gRNA.tab.gz.split	6.part69.tab.gz
6.part70	NA	200000	gRNA.tab.gz.split	6.part70.tab.gz
6.part71	NA	200000	gRNA.tab.gz.split	6.part71.tab.gz
6.part72	NA	200000	gRNA.tab.gz.split	6.part72.tab.gz
6.part73	NA	200000	gRNA.tab.gz.split	6.part73.tab.gz
6.part74	NA	200000	gRNA.tab.gz.split	6.part74.tab.gz
6.part75	NA	200000	gRNA.tab.gz.split	6.part75.tab.gz
6.part76	NA	200000	gRNA.tab.gz.split	6.part76.tab.gz
6.part77	NA	200000	gRNA.tab.gz.split	6.part77.tab.gz
6.part78	NA	200000	gRNA.tab.gz.split	6.part78.tab.gz
6.part79	NA	200000	gRNA.tab.gz.split	6.part79.tab.gz
6.part80	NA	200000	gRNA.tab.gz.split	6.part80.tab.gz
6.part81	NA	200000	gRNA.tab.gz.split	6.part81.tab.gz
6.part82	NA	104399	gRNA.tab.gz.split	6.part82.tab.gz
7.part0	NA	200000	gRNA.tab.gz.split	7.part0.tab.gz
7.part1	NA	200000	gRNA.tab.gz.split	7.part1.tab.gz
7.part2	NA	200000	gRNA.tab.gz.split	7.part2.tab.gz
7.part3	NA	200000	gRNA.tab.gz.split	7.part3.tab.gz
7.part4	NA	200000	gRNA.tab.gz.split	7.part4.tab.gz
7.part5	NA	200000	gRNA.tab.gz.split	7.part5.tab.gz
7.part6	NA	200000	gRNA.tab.gz.split	7.part6.tab.gz
7.part7	NA	200000	gRNA.tab.gz.split	7.part7.tab.gz
7.part8	NA	200000	gRNA.tab.gz.split	7.part8.tab.gz
7.part9	NA	200000	gRNA.tab.gz.split	7.part9.tab.gz
7.part10	NA	200000	gRNA.tab.gz.split	7.part10.tab.gz
7.part11	NA	200000	gRNA.tab.gz.split	7.part11.tab.gz
7.part12	NA	200000	gRNA.tab.gz.split	7.part12.tab.gz
7.part13	NA	200000	gRNA.tab.gz.split	7.part13.tab.gz
7.part14	NA	200000	gRNA.tab.gz.split	7.part14.tab.gz
7.part15	NA	200000	gRNA.tab.gz.split	7.part15.tab.gz
7.part16	NA	200000	gRNA.tab.gz.split	7.part16.tab.gz
7.part17	NA	200000	gRNA.tab.gz.split	7.part17.tab.gz
7.part18	NA	200000	gRNA.tab.gz.split	7.part18.tab.gz
7.part19	NA	200000	gRNA.tab.gz.split	7.part19.tab.gz
7.part20	NA	200000	gRNA.tab.gz.split	7.part20.tab.gz
7.part21	NA	200000	gRNA.tab.gz.split	7.part21.tab.gz
7.part22	NA	200000	gRNA.tab.gz.split	7.part22.tab.gz
7.part23	NA	200000	gRNA.tab.gz.split	7.part23.tab.gz
7.part24	NA	200000	gRNA.tab.gz.split	7.part24.tab.gz
7.part25	NA	200000	gRNA.tab.gz.split	7.part25.tab.gz
7.part26	NA	200000	gRNA.tab.gz.split	7.part26.tab.gz
7.part27	NA	200000	gRNA.tab.gz.split	7.part27.tab.gz
7.part28	NA	200000	gRNA.tab.gz.split	7.part28.tab.gz
7.part29	NA	200000	gRNA.tab.gz.split	7.part29.tab.gz
7.part30	NA	200000	gRNA.tab.gz.split	7.part30.tab.gz
7.part31	NA	200000	gRNA.tab.gz.split	7.part31.tab.gz
7.part32	NA	200000	gRNA.tab.gz.split	7.part32.tab.gz
7.part33	NA	200000	gRNA.tab.gz.split	7.part33.tab.gz
7.part34	NA	200000	gRNA.tab.gz.split	7.part34.tab.gz
7.part35	NA	200000	gRNA.tab.gz.split	7.part35.tab.gz
7.part36	NA	200000	gRNA.tab.gz.split	7.part36.tab.gz
7.part37	NA	200000	gRNA.tab.gz.split	7.part37.tab.gz
7.part38	NA	200000	gRNA.tab.gz.split	7.part38.tab.gz
7.part39	NA	200000	gRNA.tab.gz.split	7.part39.tab.gz
7.part40	NA	200000	gRNA.tab.gz.split	7.part40.tab.gz
7.part41	NA	200000	gRNA.tab.gz.split	7.part41.tab.gz
7.part42	NA	200000	gRNA.tab.gz.split	7.part42.tab.gz
7.part43	NA	200000	gRNA.tab.gz.split	7.part43.tab.gz
7.part44	NA	200000	gRNA.tab.gz.split	7.part44.tab.gz
7.part45	NA	200000	gRNA.tab.gz.split	7.part45.tab.gz
7.part46	NA	200000	gRNA.tab.gz.split	7.part46.tab.gz
7.part47	NA	200000	gRNA.tab.gz.split	7.part47.tab.gz
7.part48	NA	200000	gRNA.tab.gz.split	7.part48.tab.gz
7.part49	NA	200000	gRNA.tab.gz.split	7.part49.tab.gz
7.part50	NA	200000	gRNA.tab.gz.split	7.part50.tab.gz
7.part51	NA	200000	gRNA.tab.gz.split	7.part51.tab.gz
7.part52	NA	200000	gRNA.tab.gz.split	7.part52.tab.gz
7.part53	NA	200000	gRNA.tab.gz.split	7.part53.tab.gz
7.part54	NA	200000	gRNA.tab.gz.split	7.part54.tab.gz
7.part55	NA	200000	gRNA.tab.gz.split	7.part55.tab.gz
7.part56	NA	200000	gRNA.tab.gz.split	7.part56.tab.gz
7.part57	NA	200000	gRNA.tab.gz.split	7.part57.tab.gz
7.part58	NA	200000	gRNA.tab.gz.split	7.part58.tab.gz
7.part59	NA	200000	gRNA.tab.gz.split	7.part59.tab.gz
7.part60	NA	200000	gRNA.tab.gz.split	7.part60.tab.gz
7.part61	NA	200000	gRNA.tab.gz.split	7.part61.tab.gz
7.part62	NA	200000	gRNA.tab.gz.split	7.part62.tab.gz
7.part63	NA	200000	gRNA.tab.gz.split	7.part63.tab.gz
7.part64	NA	200000	gRNA.tab.gz.split	7.part64.tab.gz
7.part65	NA	200000	gRNA.tab.gz.split	7.part65.tab.gz
7.part66	NA	200000	gRNA.tab.gz.split	7.part66.tab.gz
7.part67	NA	200000	gRNA.tab.gz.split	7.part67.tab.gz
7.part68	NA	200000	gRNA.tab.gz.split	7.part68.tab.gz
7.part69	NA	200000	gRNA.tab.gz.split	7.part69.tab.gz
7.part70	NA	200000	gRNA.tab.gz.split	7.part70.tab.gz
7.part71	NA	200000	gRNA.tab.gz.split	7.part71.tab.gz
7.part72	NA	200000	gRNA.tab.gz.split	7.part72.tab.gz
7.part73	NA	200000	gRNA.tab.gz.split	7.part73.tab.gz
7.part74	NA	200000	gRNA.tab.gz.split	7.part74.tab.gz
7.part75	NA	200000	gRNA.tab.gz.split	7.part75.tab.gz
7.part76	NA	200000	gRNA.tab.gz.split	7.part76.tab.gz
7.part77	NA	200000	gRNA.tab.gz.split	7.part77.tab.gz
7.part78	NA	200000	gRNA.tab.gz.split	7.part78.tab.gz
7.part79	NA	200000	gRNA.tab.gz.split	7.part79.tab.gz
7.part80	NA	200000	gRNA.tab.gz.split	7.part80.tab.gz
7.part81	NA	46098	gRNA.tab.gz.split	7.part81.tab.gz
8.part0	NA	200000	gRNA.tab.gz.split	8.part0.tab.gz
8.part1	NA	200000	gRNA.tab.gz.split	8.part1.tab.gz
8.part2	NA	200000	gRNA.tab.gz.split	8.part2.tab.gz
8.part3	NA	200000	gRNA.tab.gz.split	8.part3.tab.gz
8.part4	NA	200000	gRNA.tab.gz.split	8.part4.tab.gz
8.part5	NA	200000	gRNA.tab.gz.split	8.part5.tab.gz
8.part6	NA	200000	gRNA.tab.gz.split	8.part6.tab.gz
8.part7	NA	200000	gRNA.tab.gz.split	8.part7.tab.gz
8.part8	NA	200000	gRNA.tab.gz.split	8.part8.tab.gz
8.part9	NA	200000	gRNA.tab.gz.split	8.part9.tab.gz
8.part10	NA	200000	gRNA.tab.gz.split	8.part10.tab.gz
8.part11	NA	200000	gRNA.tab.gz.split	8.part11.tab.gz
8.part12	NA	200000	gRNA.tab.gz.split	8.part12.tab.gz
8.part13	NA	200000	gRNA.tab.gz.split	8.part13.tab.gz
8.part14	NA	200000	gRNA.tab.gz.split	8.part14.tab.gz
8.part15	NA	200000	gRNA.tab.gz.split	8.part15.tab.gz
8.part16	NA	200000	gRNA.tab.gz.split	8.part16.tab.gz
8.part17	NA	200000	gRNA.tab.gz.split	8.part17.tab.gz
8.part18	NA	200000	gRNA.tab.gz.split	8.part18.tab.gz
8.part19	NA	200000	gRNA.tab.gz.split	8.part19.tab.gz
8.part20	NA	200000	gRNA.tab.gz.split	8.part20.tab.gz
8.part21	NA	200000	gRNA.tab.gz.split	8.part21.tab.gz
8.part22	NA	200000	gRNA.tab.gz.split	8.part22.tab.gz
8.part23	NA	200000	gRNA.tab.gz.split	8.part23.tab.gz
8.part24	NA	200000	gRNA.tab.gz.split	8.part24.tab.gz
8.part25	NA	200000	gRNA.tab.gz.split	8.part25.tab.gz
8.part26	NA	200000	gRNA.tab.gz.split	8.part26.tab.gz
8.part27	NA	200000	gRNA.tab.gz.split	8.part27.tab.gz
8.part28	NA	200000	gRNA.tab.gz.split	8.part28.tab.gz
8.part29	NA	200000	gRNA.tab.gz.split	8.part29.tab.gz
8.part30	NA	200000	gRNA.tab.gz.split	8.part30.tab.gz
8.part31	NA	200000	gRNA.tab.gz.split	8.part31.tab.gz
8.part32	NA	200000	gRNA.tab.gz.split	8.part32.tab.gz
8.part33	NA	200000	gRNA.tab.gz.split	8.part33.tab.gz
8.part34	NA	200000	gRNA.tab.gz.split	8.part34.tab.gz
8.part35	NA	200000	gRNA.tab.gz.split	8.part35.tab.gz
8.part36	NA	200000	gRNA.tab.gz.split	8.part36.tab.gz
8.part37	NA	200000	gRNA.tab.gz.split	8.part37.tab.gz
8.part38	NA	200000	gRNA.tab.gz.split	8.part38.tab.gz
8.part39	NA	200000	gRNA.tab.gz.split	8.part39.tab.gz
8.part40	NA	200000	gRNA.tab.gz.split	8.part40.tab.gz
8.part41	NA	200000	gRNA.tab.gz.split	8.part41.tab.gz
8.part42	NA	200000	gRNA.tab.gz.split	8.part42.tab.gz
8.part43	NA	200000	gRNA.tab.gz.split	8.part43.tab.gz
8.part44	NA	200000	gRNA.tab.gz.split	8.part44.tab.gz
8.part45	NA	200000	gRNA.tab.gz.split	8.part45.tab.gz
8.part46	NA	200000	gRNA.tab.gz.split	8.part46.tab.gz
8.part47	NA	200000	gRNA.tab.gz.split	8.part47.tab.gz
8.part48	NA	200000	gRNA.tab.gz.split	8.part48.tab.gz
8.part49	NA	200000	gRNA.tab.gz.split	8.part49.tab.gz
8.part50	NA	200000	gRNA.tab.gz.split	8.part50.tab.gz
8.part51	NA	200000	gRNA.tab.gz.split	8.part51.tab.gz
8.part52	NA	200000	gRNA.tab.gz.split	8.part52.tab.gz
8.part53	NA	200000	gRNA.tab.gz.split	8.part53.tab.gz
8.part54	NA	200000	gRNA.tab.gz.split	8.part54.tab.gz
8.part55	NA	200000	gRNA.tab.gz.split	8.part55.tab.gz
8.part56	NA	200000	gRNA.tab.gz.split	8.part56.tab.gz
8.part57	NA	200000	gRNA.tab.gz.split	8.part57.tab.gz
8.part58	NA	200000	gRNA.tab.gz.split	8.part58.tab.gz
8.part59	NA	200000	gRNA.tab.gz.split	8.part59.tab.gz
8.part60	NA	200000	gRNA.tab.gz.split	8.part60.tab.gz
8.part61	NA	200000	gRNA.tab.gz.split	8.part61.tab.gz
8.part62	NA	200000	gRNA.tab.gz.split	8.part62.tab.gz
8.part63	NA	200000	gRNA.tab.gz.split	8.part63.tab.gz
8.part64	NA	200000	gRNA.tab.gz.split	8.part64.tab.gz
8.part65	NA	200000	gRNA.tab.gz.split	8.part65.tab.gz
8.part66	NA	200000	gRNA.tab.gz.split	8.part66.tab.gz
8.part67	NA	200000	gRNA.tab.gz.split	8.part67.tab.gz
8.part68	NA	200000	gRNA.tab.gz.split	8.part68.tab.gz
8.part69	NA	200000	gRNA.tab.gz.split	8.part69.tab.gz
8.part70	NA	200000	gRNA.tab.gz.split	8.part70.tab.gz
8.part71	NA	185835	gRNA.tab.gz.split	8.part71.tab.gz
9.part0	NA	200000	gRNA.tab.gz.split	9.part0.tab.gz
9.part1	NA	200000	gRNA.tab.gz.split	9.part1.tab.gz
9.part2	NA	200000	gRNA.tab.gz.split	9.part2.tab.gz
9.part3	NA	200000	gRNA.tab.gz.split	9.part3.tab.gz
9.part4	NA	200000	gRNA.tab.gz.split	9.part4.tab.gz
9.part5	NA	200000	gRNA.tab.gz.split	9.part5.tab.gz
9.part6	NA	200000	gRNA.tab.gz.split	9.part6.tab.gz
9.part7	NA	200000	gRNA.tab.gz.split	9.part7.tab.gz
9.part8	NA	200000	gRNA.tab.gz.split	9.part8.tab.gz
9.part9	NA	200000	gRNA.tab.gz.split	9.part9.tab.gz
9.part10	NA	200000	gRNA.tab.gz.split	9.part10.tab.gz
9.part11	NA	200000	gRNA.tab.gz.split	9.part11.tab.gz
9.part12	NA	200000	gRNA.tab.gz.split	9.part12.tab.gz
9.part13	NA	200000	gRNA.tab.gz.split	9.part13.tab.gz
9.part14	NA	200000	gRNA.tab.gz.split	9.part14.tab.gz
9.part15	NA	200000	gRNA.tab.gz.split	9.part15.tab.gz
9.part16	NA	200000	gRNA.tab.gz.split	9.part16.tab.gz
9.part17	NA	200000	gRNA.tab.gz.split	9.part17.tab.gz
9.part18	NA	200000	gRNA.tab.gz.split	9.part18.tab.gz
9.part19	NA	200000	gRNA.tab.gz.split	9.part19.tab.gz
9.part20	NA	200000	gRNA.tab.gz.split	9.part20.tab.gz
9.part21	NA	200000	gRNA.tab.gz.split	9.part21.tab.gz
9.part22	NA	200000	gRNA.tab.gz.split	9.part22.tab.gz
9.part23	NA	200000	gRNA.tab.gz.split	9.part23.tab.gz
9.part24	NA	200000	gRNA.tab.gz.split	9.part24.tab.gz
9.part25	NA	200000	gRNA.tab.gz.split	9.part25.tab.gz
9.part26	NA	200000	gRNA.tab.gz.split	9.part26.tab.gz
9.part27	NA	200000	gRNA.tab.gz.split	9.part27.tab.gz
9.part28	NA	200000	gRNA.tab.gz.split	9.part28.tab.gz
9.part29	NA	200000	gRNA.tab.gz.split	9.part29.tab.gz
9.part30	NA	200000	gRNA.tab.gz.split	9.part30.tab.gz
9.part31	NA	200000	gRNA.tab.gz.split	9.part31.tab.gz
9.part32	NA	200000	gRNA.tab.gz.split	9.part32.tab.gz
9.part33	NA	200000	gRNA.tab.gz.split	9.part33.tab.gz
9.part34	NA	200000	gRNA.tab.gz.split	9.part34.tab.gz
9.part35	NA	200000	gRNA.tab.gz.split	9.part35.tab.gz
9.part36	NA	200000	gRNA.tab.gz.split	9.part36.tab.gz
9.part37	NA	200000	gRNA.tab.gz.split	9.part37.tab.gz
9.part38	NA	200000	gRNA.tab.gz.split	9.part38.tab.gz
9.part39	NA	200000	gRNA.tab.gz.split	9.part39.tab.gz
9.part40	NA	200000	gRNA.tab.gz.split	9.part40.tab.gz
9.part41	NA	200000	gRNA.tab.gz.split	9.part41.tab.gz
9.part42	NA	200000	gRNA.tab.gz.split	9.part42.tab.gz
9.part43	NA	200000	gRNA.tab.gz.split	9.part43.tab.gz
9.part44	NA	200000	gRNA.tab.gz.split	9.part44.tab.gz
9.part45	NA	200000	gRNA.tab.gz.split	9.part45.tab.gz
9.part46	NA	200000	gRNA.tab.gz.split	9.part46.tab.gz
9.part47	NA	200000	gRNA.tab.gz.split	9.part47.tab.gz
9.part48	NA	200000	gRNA.tab.gz.split	9.part48.tab.gz
9.part49	NA	200000	gRNA.tab.gz.split	9.part49.tab.gz
9.part50	NA	200000	gRNA.tab.gz.split	9.part50.tab.gz
9.part51	NA	200000	gRNA.tab.gz.split	9.part51.tab.gz
9.part52	NA	200000	gRNA.tab.gz.split	9.part52.tab.gz
9.part53	NA	200000	gRNA.tab.gz.split	9.part53.tab.gz
9.part54	NA	200000	gRNA.tab.gz.split	9.part54.tab.gz
9.part55	NA	200000	gRNA.tab.gz.split	9.part55.tab.gz
9.part56	NA	200000	gRNA.tab.gz.split	9.part56.tab.gz
9.part57	NA	200000	gRNA.tab.gz.split	9.part57.tab.gz
9.part58	NA	200000	gRNA.tab.gz.split	9.part58.tab.gz
9.part59	NA	200000	gRNA.tab.gz.split	9.part59.tab.gz
9.part60	NA	200000	gRNA.tab.gz.split	9.part60.tab.gz
9.part61	NA	200000	gRNA.tab.gz.split	9.part61.tab.gz
9.part62	NA	200000	gRNA.tab.gz.split	9.part62.tab.gz
9.part63	NA	200000	gRNA.tab.gz.split	9.part63.tab.gz
9.part64	NA	76944	gRNA.tab.gz.split	9.part64.tab.gz
MT	16569	177	2193	gRNA.tab.gz.split	MT.tab.gz
X.part0	NA	200000	gRNA.tab.gz.split	X.part0.tab.gz
X.part1	NA	200000	gRNA.tab.gz.split	X.part1.tab.gz
X.part2	NA	200000	gRNA.tab.gz.split	X.part2.tab.gz
X.part3	NA	200000	gRNA.tab.gz.split	X.part3.tab.gz
X.part4	NA	200000	gRNA.tab.gz.split	X.part4.tab.gz
X.part5	NA	200000	gRNA.tab.gz.split	X.part5.tab.gz
X.part6	NA	200000	gRNA.tab.gz.split	X.part6.tab.gz
X.part7	NA	200000	gRNA.tab.gz.split	X.part7.tab.gz
X.part8	NA	200000	gRNA.tab.gz.split	X.part8.tab.gz
X.part9	NA	200000	gRNA.tab.gz.split	X.part9.tab.gz
X.part10	NA	200000	gRNA.tab.gz.split	X.part10.tab.gz
X.part11	NA	200000	gRNA.tab.gz.split	X.part11.tab.gz
X.part12	NA	200000	gRNA.tab.gz.split	X.part12.tab.gz
X.part13	NA	200000	gRNA.tab.gz.split	X.part13.tab.gz
X.part14	NA	200000	gRNA.tab.gz.split	X.part14.tab.gz
X.part15	NA	200000	gRNA.tab.gz.split	X.part15.tab.gz
X.part16	NA	200000	gRNA.tab.gz.split	X.part16.tab.gz
X.part17	NA	200000	gRNA.tab.gz.split	X.part17.tab.gz
X.part18	NA	200000	gRNA.tab.gz.split	X.part18.tab.gz
X.part19	NA	200000	gRNA.tab.gz.split	X.part19.tab.gz
X.part20	NA	200000	gRNA.tab.gz.split	X.part20.tab.gz
X.part21	NA	200000	gRNA.tab.gz.split	X.part21.tab.gz
X.part22	NA	200000	gRNA.tab.gz.split	X.part22.tab.gz
X.part23	NA	200000	gRNA.tab.gz.split	X.part23.tab.gz
X.part24	NA	200000	gRNA.tab.gz.split	X.part24.tab.gz
X.part25	NA	200000	gRNA.tab.gz.split	X.part25.tab.gz
X.part26	NA	200000	gRNA.tab.gz.split	X.part26.tab.gz
X.part27	NA	200000	gRNA.tab.gz.split	X.part27.tab.gz
X.part28	NA	200000	gRNA.tab.gz.split	X.part28.tab.gz
X.part29	NA	200000	gRNA.tab.gz.split	X.part29.tab.gz
X.part30	NA	200000	gRNA.tab.gz.split	X.part30.tab.gz
X.part31	NA	200000	gRNA.tab.gz.split	X.part31.tab.gz
X.part32	NA	200000	gRNA.tab.gz.split	X.part32.tab.gz
X.part33	NA	200000	gRNA.tab.gz.split	X.part33.tab.gz
X.part34	NA	200000	gRNA.tab.gz.split	X.part34.tab.gz
X.part35	NA	200000	gRNA.tab.gz.split	X.part35.tab.gz
X.part36	NA	200000	gRNA.tab.gz.split	X.part36.tab.gz
X.part37	NA	200000	gRNA.tab.gz.split	X.part37.tab.gz
X.part38	NA	200000	gRNA.tab.gz.split	X.part38.tab.gz
X.part39	NA	200000	gRNA.tab.gz.split	X.part39.tab.gz
X.part40	NA	200000	gRNA.tab.gz.split	X.part40.tab.gz
X.part41	NA	200000	gRNA.tab.gz.split	X.part41.tab.gz
X.part42	NA	200000	gRNA.tab.gz.split	X.part42.tab.gz
X.part43	NA	200000	gRNA.tab.gz.split	X.part43.tab.gz
X.part44	NA	200000	gRNA.tab.gz.split	X.part44.tab.gz
X.part45	NA	200000	gRNA.tab.gz.split	X.part45.tab.gz
X.part46	NA	200000	gRNA.tab.gz.split	X.part46.tab.gz
X.part47	NA	200000	gRNA.tab.gz.split	X.part47.tab.gz
X.part48	NA	200000	gRNA.tab.gz.split	X.part48.tab.gz
X.part49	NA	200000	gRNA.tab.gz.split	X.part49.tab.gz
X.part50	NA	200000	gRNA.tab.gz.split	X.part50.tab.gz
X.part51	NA	200000	gRNA.tab.gz.split	X.part51.tab.gz
X.part52	NA	200000	gRNA.tab.gz.split	X.part52.tab.gz
X.part53	NA	200000	gRNA.tab.gz.split	X.part53.tab.gz
X.part54	NA	200000	gRNA.tab.gz.split	X.part54.tab.gz
X.part55	NA	200000	gRNA.tab.gz.split	X.part55.tab.gz
X.part56	NA	200000	gRNA.tab.gz.split	X.part56.tab.gz
X.part57	NA	200000	gRNA.tab.gz.split	X.part57.tab.gz
X.part58	NA	200000	gRNA.tab.gz.split	X.part58.tab.gz
X.part59	NA	200000	gRNA.tab.gz.split	X.part59.tab.gz
X.part60	NA	200000	gRNA.tab.gz.split	X.part60.tab.gz
X.part61	NA	200000	gRNA.tab.gz.split	X.part61.tab.gz
X.part62	NA	200000	gRNA.tab.gz.split	X.part62.tab.gz
X.part63	NA	200000	gRNA.tab.gz.split	X.part63.tab.gz
X.part64	NA	200000	gRNA.tab.gz.split	X.part64.tab.gz
X.part65	NA	200000	gRNA.tab.gz.split	X.part65.tab.gz
X.part66	NA	200000	gRNA.tab.gz.split	X.part66.tab.gz
X.part67	NA	200000	gRNA.tab.gz.split	X.part67.tab.gz
X.part68	NA	200000	gRNA.tab.gz.split	X.part68.tab.gz
X.part69	NA	200000	gRNA.tab.gz.split	X.part69.tab.gz
X.part70	NA	200000	gRNA.tab.gz.split	X.part70.tab.gz
X.part71	NA	200000	gRNA.tab.gz.split	X.part71.tab.gz
X.part72	NA	200000	gRNA.tab.gz.split	X.part72.tab.gz
X.part73	NA	200000	gRNA.tab.gz.split	X.part73.tab.gz
X.part74	NA	172548	gRNA.tab.gz.split	X.part74.tab.gz
Y.part0	NA	200000	gRNA.tab.gz.split	Y.part0.tab.gz
Y.part1	NA	200000	gRNA.tab.gz.split	Y.part1.tab.gz
Y.part2	NA	200000	gRNA.tab.gz.split	Y.part2.tab.gz
Y.part3	NA	200000	gRNA.tab.gz.split	Y.part3.tab.gz
Y.part4	NA	200000	gRNA.tab.gz.split	Y.part4.tab.gz
Y.part5	NA	200000	gRNA.tab.gz.split	Y.part5.tab.gz
Y.part6	NA	200000	gRNA.tab.gz.split	Y.part6.tab.gz
Y.part7	NA	200000	gRNA.tab.gz.split	Y.part7.tab.gz
Y.part8	NA	200000	gRNA.tab.gz.split	Y.part8.tab.gz
Y.part9	NA	200000	gRNA.tab.gz.split	Y.part9.tab.gz
Y.part10	NA	200000	gRNA.tab.gz.split	Y.part10.tab.gz
Y.part11	NA	25605	gRNA.tab.gz.split	Y.part11.tab.gz
KI270728.1	1872759	1310953	165816	gRNA.tab.gz.split	KI270728.1.tab.gz
KI270727.1	448248	230081	42070	gRNA.tab.gz.split	KI270727.1.tab.gz
KI270442.1	392061	343611	35780	gRNA.tab.gz.split	KI270442.1.tab.gz
KI270729.1	280839	247477	27077	gRNA.tab.gz.split	KI270729.1.tab.gz
GL000225.1	211173	157586	27619	gRNA.tab.gz.split	GL000225.1.tab.gz
KI270743.1	210658	150058	23510	gRNA.tab.gz.split	KI270743.1.tab.gz
GL000008.2	209709	131509	21001	gRNA.tab.gz.split	GL000008.2.tab.gz
GL000009.2	201709	122003	20039	gRNA.tab.gz.split	GL000009.2.tab.gz
KI270747.1	198735	175884	14041	gRNA.tab.gz.split	KI270747.1.tab.gz
KI270722.1	194050	151287	18750	gRNA.tab.gz.split	KI270722.1.tab.gz
GL000194.1	191469	111783	23095	gRNA.tab.gz.split	GL000194.1.tab.gz
KI270742.1	186739	113302	17471	gRNA.tab.gz.split	KI270742.1.tab.gz
GL000205.2	185591	129054	19068	gRNA.tab.gz.split	GL000205.2.tab.gz
GL000195.1	182896	104018	18371	gRNA.tab.gz.split	GL000195.1.tab.gz
KI270736.1	181920	155995	23701	gRNA.tab.gz.split	KI270736.1.tab.gz
KI270733.1	179772	114845	23980	gRNA.tab.gz.split	KI270733.1.tab.gz
GL000224.1	179693	150996	19391	gRNA.tab.gz.split	GL000224.1.tab.gz
GL000219.1	179198	119378	17002	gRNA.tab.gz.split	GL000219.1.tab.gz
KI270719.1	176845	92355	16415	gRNA.tab.gz.split	KI270719.1.tab.gz
GL000216.2	176608	148190	21877	gRNA.tab.gz.split	GL000216.2.tab.gz
KI270712.1	176043	103894	22814	gRNA.tab.gz.split	KI270712.1.tab.gz
KI270706.1	175055	109721	19449	gRNA.tab.gz.split	KI270706.1.tab.gz
KI270725.1	172810	95823	15597	gRNA.tab.gz.split	KI270725.1.tab.gz
KI270744.1	168472	71851	18597	gRNA.tab.gz.split	KI270744.1.tab.gz
KI270734.1	165050	61037	24606	gRNA.tab.gz.split	KI270734.1.tab.gz
GL000213.1	164239	77103	17013	gRNA.tab.gz.split	GL000213.1.tab.gz
GL000220.1	161802	104182	22311	gRNA.tab.gz.split	GL000220.1.tab.gz
KI270715.1	161471	161469	10323	gRNA.tab.gz.split	KI270715.1.tab.gz
GL000218.1	161147	94786	17763	gRNA.tab.gz.split	GL000218.1.tab.gz
KI270749.1	158759	83245	13763	gRNA.tab.gz.split	KI270749.1.tab.gz
KI270741.1	157432	136407	16010	gRNA.tab.gz.split	KI270741.1.tab.gz
GL000221.1	155397	95331	14159	gRNA.tab.gz.split	GL000221.1.tab.gz
KI270716.1	153799	153778	10001	gRNA.tab.gz.split	KI270716.1.tab.gz
KI270731.1	150754	61827	21046	gRNA.tab.gz.split	KI270731.1.tab.gz
KI270751.1	150742	92787	13672	gRNA.tab.gz.split	KI270751.1.tab.gz
KI270750.1	148850	77765	15187	gRNA.tab.gz.split	KI270750.1.tab.gz
KI270519.1	138126	138047	8082	gRNA.tab.gz.split	KI270519.1.tab.gz
GL000214.1	137718	89748	14982	gRNA.tab.gz.split	GL000214.1.tab.gz
KI270708.1	127682	106707	12786	gRNA.tab.gz.split	KI270708.1.tab.gz
KI270730.1	112551	102319	13060	gRNA.tab.gz.split	KI270730.1.tab.gz
KI270438.1	112505	108417	8877	gRNA.tab.gz.split	KI270438.1.tab.gz
KI270737.1	103838	93607	9200	gRNA.tab.gz.split	KI270737.1.tab.gz
KI270721.1	100316	15606	23722	gRNA.tab.gz.split	KI270721.1.tab.gz
KI270738.1	99375	84351	7295	gRNA.tab.gz.split	KI270738.1.tab.gz
KI270748.1	93321	63130	11156	gRNA.tab.gz.split	KI270748.1.tab.gz
KI270435.1	92983	92942	5727	gRNA.tab.gz.split	KI270435.1.tab.gz
GL000208.1	92689	92202	5904	gRNA.tab.gz.split	GL000208.1.tab.gz
KI270538.1	91309	91298	3670	gRNA.tab.gz.split	KI270538.1.tab.gz
KI270756.1	79590	75117	9632	gRNA.tab.gz.split	KI270756.1.tab.gz
KI270739.1	73985	73967	4262	gRNA.tab.gz.split	KI270739.1.tab.gz
KI270757.1	71251	71235	3770	gRNA.tab.gz.split	KI270757.1.tab.gz
KI270709.1	66860	44010	5549	gRNA.tab.gz.split	KI270709.1.tab.gz
KI270746.1	66486	30013	4884	gRNA.tab.gz.split	KI270746.1.tab.gz
